Pathway	Direction	Technology	SquaredDeviation
histone H3-K36 dimethylation	Downregulated	RNAseq	0
histone H3-K36 methylation	Downregulated	Microarray	0
histone H3-K36 methylation	Downregulated	RNAseq	0
histone H3-K36 trimethylation	Downregulated	Microarray	0
histone H3-K36 trimethylation	Downregulated	RNAseq	0
histone H3-K4 acetylation	Downregulated	Microarray	0
histone H3-K4 acetylation	Downregulated	RNAseq	0
histone H3-K4 demethylation	Downregulated	Microarray	0
histone H3-K4 demethylation	Downregulated	RNAseq	0
histone H3-K4 dimethylation	Downregulated	Microarray	0
histone H3-K4 dimethylation	Downregulated	RNAseq	0
histone H3-K4 methylation	Downregulated	Microarray	0
histone H3-K4 methylation	Downregulated	RNAseq	0
histone H3-K4 monomethylation	Downregulated	Microarray	0
histone H3-K4 monomethylation	Downregulated	RNAseq	0
histone H3-K4 trimethylation	Downregulated	Microarray	0
histone H3-K4 trimethylation	Downregulated	RNAseq	0
histone H3-K56 acetylation	Downregulated	Microarray	0
histone H3-K56 acetylation	Downregulated	RNAseq	0
histone H3-K79 methylation	Downregulated	Microarray	0
histone H3-K79 methylation	Downregulated	RNAseq	0
histone H3-K9 acetylation	Downregulated	Microarray	0
histone H3-K9 acetylation	Downregulated	RNAseq	0
histone H3-K9 demethylation	Downregulated	Microarray	0
histone H3-K9 demethylation	Downregulated	RNAseq	0
histone H3-K9 dimethylation	Downregulated	Microarray	0
histone H3-K9 dimethylation	Downregulated	RNAseq	0
histone H3-K9 methylation	Downregulated	Microarray	0
histone H3-K9 methylation	Downregulated	RNAseq	0
histone H3-K9 modification	Downregulated	Microarray	0
histone H3-K9 modification	Downregulated	RNAseq	0
histone H3-K9 trimethylation	Downregulated	Microarray	0
histone H3-K9 trimethylation	Downregulated	RNAseq	0
histone H3-R17 methylation	Downregulated	Microarray	0
histone H3-R17 methylation	Downregulated	RNAseq	0
histone H3-R2 demethylation	Downregulated	Microarray	0
histone H3-R2 demethylation	Downregulated	RNAseq	0
histone H3-R26 methylation	Downregulated	Microarray	0
histone H3-R26 methylation	Downregulated	RNAseq	0
histone H4 acetylation	Downregulated	Microarray	0
histone H4 acetylation	Downregulated	RNAseq	0
histone H4 deacetylation	Downregulated	Microarray	0
histone H4 deacetylation	Downregulated	RNAseq	0
histone H4-K12 acetylation	Downregulated	Microarray	0
histone H4-K12 acetylation	Downregulated	RNAseq	0
histone H4-K12 deacetylation	Downregulated	Microarray	0
histone H4-K12 deacetylation	Downregulated	RNAseq	0
histone H4-K16 acetylation	Downregulated	Microarray	0
histone H4-K16 acetylation	Downregulated	RNAseq	0
histone H4-K16 deacetylation	Downregulated	Microarray	0
histone H4-K16 deacetylation	Downregulated	RNAseq	0
histone H4-K20 dimethylation	Downregulated	Microarray	0
histone H4-K20 dimethylation	Downregulated	RNAseq	0
histone H4-K20 methylation	Downregulated	Microarray	0
histone H4-K20 methylation	Downregulated	RNAseq	0
histone H4-K20 trimethylation	Downregulated	Microarray	0
histone H4-K20 trimethylation	Downregulated	RNAseq	0
histone H4-K5 acetylation	Downregulated	Microarray	0
histone H4-K5 acetylation	Downregulated	RNAseq	0
histone H4-K8 acetylation	Downregulated	Microarray	0
histone H4-K8 acetylation	Downregulated	RNAseq	0
histone H4-R3 demethylation	Downregulated	Microarray	0
histone H4-R3 demethylation	Downregulated	RNAseq	0
histone H4-R3 methylation	Downregulated	Microarray	0
histone H4-R3 methylation	Downregulated	RNAseq	0
histone acetylation	Downregulated	Microarray	0
histone acetylation	Downregulated	RNAseq	0
histone arginine methylation	Downregulated	Microarray	0
histone arginine methylation	Downregulated	RNAseq	0
histone deacetylation	Downregulated	Microarray	0
histone deacetylation	Downregulated	RNAseq	0
histone demethylation	Downregulated	Microarray	0
histone demethylation	Downregulated	RNAseq	0
histone deubiquitination	Downregulated	Microarray	0
histone deubiquitination	Downregulated	RNAseq	0
histone glutamine methylation	Downregulated	Microarray	0
histone glutamine methylation	Downregulated	RNAseq	0
histone lysine demethylation	Downregulated	Microarray	0
histone lysine demethylation	Downregulated	RNAseq	0
histone lysine methylation	Downregulated	Microarray	0
histone lysine methylation	Downregulated	RNAseq	0
histone mRNA catabolic process	Downregulated	Microarray	0
histone mRNA metabolic process	Downregulated	Microarray	0
histone methylation	Downregulated	Microarray	0
histone methylation	Downregulated	RNAseq	0
histone modification	Downregulated	Microarray	0
histone modification	Downregulated	RNAseq	0
histone monoubiquitination	Downregulated	Microarray	0
histone monoubiquitination	Downregulated	RNAseq	0
histone succinylation	Downregulated	Microarray	0
histone succinylation	Downregulated	RNAseq	0
histone ubiquitination	Downregulated	Microarray	0
histone ubiquitination	Downregulated	RNAseq	0
homeostasis of number of cells	Downregulated	Microarray	0
homeostasis of number of cells	Downregulated	RNAseq	0
homeostasis of number of cells within a tissue	Downregulated	Microarray	0
homeostasis of number of cells within a tissue	Downregulated	RNAseq	0
homeostatic process	Downregulated	Microarray	0
homeostatic process	Downregulated	RNAseq	0
homocysteine catabolic process	Downregulated	Microarray	0
homocysteine catabolic process	Downregulated	RNAseq	0
homocysteine metabolic process	Downregulated	RNAseq	0
homogentisate catabolic process	Downregulated	Microarray	0
homogentisate catabolic process	Downregulated	RNAseq	0
homogentisate metabolic process	Downregulated	Microarray	0
homogentisate metabolic process	Downregulated	RNAseq	0
homoiothermy	Downregulated	Microarray	0
homoiothermy	Downregulated	RNAseq	0
homologous chromosome movement towards spindle pole in meiosis I anaphase	Downregulated	Microarray	0
homologous chromosome movement towards spindle pole in meiosis I anaphase	Downregulated	RNAseq	0
homologous chromosome pairing at meiosis	Downregulated	Microarray	0
homologous chromosome segregation	Downregulated	Microarray	0
homoserine metabolic process	Downregulated	Microarray	0
homoserine metabolic process	Downregulated	RNAseq	0
hormonal regulation of the force of heart contraction	Downregulated	Microarray	0
hormonal regulation of the force of heart contraction	Downregulated	RNAseq	0
hormone biosynthetic process	Downregulated	RNAseq	0
hormone metabolic process	Downregulated	Microarray	0
hormone metabolic process	Downregulated	RNAseq	0
hormone secretion	Downregulated	Microarray	0
hormone secretion	Downregulated	RNAseq	0
hormone transport	Downregulated	Microarray	0
hormone transport	Downregulated	RNAseq	0
hormone-mediated apoptotic signaling pathway	Downregulated	Microarray	0
hormone-mediated apoptotic signaling pathway	Downregulated	RNAseq	0
host-mediated regulation of intestinal microbiota composition	Downregulated	Microarray	0
humoral immune response	Downregulated	Microarray	0
humoral immune response	Downregulated	RNAseq	0
hyaloid vascular plexus regression	Downregulated	Microarray	0
hyaloid vascular plexus regression	Downregulated	RNAseq	0
hyaluranon cable assembly	Downregulated	Microarray	0
hyaluranon cable assembly	Downregulated	RNAseq	0
hyaluronan catabolic process	Downregulated	RNAseq	0
hydrocarbon catabolic process	Downregulated	Microarray	0
hydrocarbon catabolic process	Downregulated	RNAseq	0
hydrocarbon metabolic process	Downregulated	RNAseq	0
hydrogen peroxide biosynthetic process	Downregulated	Microarray	0
hydrogen peroxide transmembrane transport	Downregulated	Microarray	0
hydrogen peroxide transmembrane transport	Downregulated	RNAseq	0
hydrogen peroxide-mediated programmed cell death	Downregulated	Microarray	0
hydrogen peroxide-mediated programmed cell death	Downregulated	RNAseq	0
hydrogen sulfide biosynthetic process	Downregulated	Microarray	0
hydrogen sulfide biosynthetic process	Downregulated	RNAseq	0
hydrogen sulfide metabolic process	Downregulated	Microarray	0
hydrogen sulfide metabolic process	Downregulated	RNAseq	0
hydroxylysine biosynthetic process	Downregulated	Microarray	0
hydroxylysine biosynthetic process	Downregulated	RNAseq	0
hydroxylysine metabolic process	Downregulated	Microarray	0
hydroxylysine metabolic process	Downregulated	RNAseq	0
hydroxyproline transport	Downregulated	Microarray	0
hydroxyproline transport	Downregulated	RNAseq	0
hyperosmotic response	Downregulated	Microarray	0
hyperosmotic response	Downregulated	RNAseq	0
hyperosmotic salinity response	Downregulated	Microarray	0
hyperosmotic salinity response	Downregulated	RNAseq	0
hypersensitivity	Downregulated	Microarray	0
hypochlorous acid biosynthetic process	Downregulated	Microarray	0
hypochlorous acid biosynthetic process	Downregulated	RNAseq	0
hypochlorous acid metabolic process	Downregulated	Microarray	0
hypochlorous acid metabolic process	Downregulated	RNAseq	0
hypoglossal nerve development	Downregulated	Microarray	0
hypoglossal nerve development	Downregulated	RNAseq	0
hypoglossal nerve morphogenesis	Downregulated	Microarray	0
hypoglossal nerve morphogenesis	Downregulated	RNAseq	0
hypoglossal nucleus development	Downregulated	Microarray	0
hypoglossal nucleus development	Downregulated	RNAseq	0
hypophysis morphogenesis	Downregulated	Microarray	0
hypophysis morphogenesis	Downregulated	RNAseq	0
hypothalamic tangential migration using cell-axon interactions	Downregulated	Microarray	0
hypothalamic tangential migration using cell-axon interactions	Downregulated	RNAseq	0
hypothalamus cell differentiation	Downregulated	Microarray	0
hypothalamus cell differentiation	Downregulated	RNAseq	0
hypothalamus cell migration	Downregulated	Microarray	0
hypothalamus cell migration	Downregulated	RNAseq	0
hypothalamus development	Downregulated	Microarray	0
hypothalamus development	Downregulated	RNAseq	0
hypothalamus gonadotrophin-releasing hormone neuron development	Downregulated	Microarray	0
hypothalamus gonadotrophin-releasing hormone neuron development	Downregulated	RNAseq	0
hypothalamus gonadotrophin-releasing hormone neuron differentiation	Downregulated	Microarray	0
hypothalamus gonadotrophin-releasing hormone neuron differentiation	Downregulated	RNAseq	0
hypotonic salinity response	Downregulated	Microarray	0
hypotonic salinity response	Downregulated	RNAseq	0
hypoxanthine biosynthetic process	Downregulated	Microarray	0
hypoxanthine biosynthetic process	Downregulated	RNAseq	0
hypoxanthine catabolic process	Downregulated	Microarray	0
hypoxanthine catabolic process	Downregulated	RNAseq	0
hypoxanthine metabolic process	Downregulated	Microarray	0
hypoxanthine metabolic process	Downregulated	RNAseq	0
hypoxanthine salvage	Downregulated	Microarray	0
hypoxanthine salvage	Downregulated	RNAseq	0
hypoxanthine transport	Downregulated	Microarray	0
hypoxanthine transport	Downregulated	RNAseq	0
hypoxia-inducible factor-1alpha signaling pathway	Downregulated	Microarray	0
imidazole-containing compound catabolic process	Downregulated	Microarray	0
imidazole-containing compound catabolic process	Downregulated	RNAseq	0
imidazole-containing compound metabolic process	Downregulated	RNAseq	0
imitative learning	Downregulated	Microarray	0
imitative learning	Downregulated	RNAseq	0
immature B cell differentiation	Downregulated	Microarray	0
immature B cell differentiation	Downregulated	RNAseq	0
immature T cell proliferation	Downregulated	Microarray	0
immature T cell proliferation	Downregulated	RNAseq	0
immature T cell proliferation in thymus	Downregulated	Microarray	0
immature T cell proliferation in thymus	Downregulated	RNAseq	0
immune complex clearance	Downregulated	Microarray	0
immune complex clearance by erythrocytes	Downregulated	Microarray	0
immune complex clearance by erythrocytes	Downregulated	RNAseq	0
immune complex clearance by monocytes and macrophages	Downregulated	Microarray	0
immune complex clearance by monocytes and macrophages	Downregulated	RNAseq	0
immune complex formation	Downregulated	Microarray	0
immune complex formation	Downregulated	RNAseq	0
immune effector process	Downregulated	Microarray	0
immune effector process	Downregulated	RNAseq	0
immune response	Downregulated	Microarray	0
immune response	Downregulated	RNAseq	0
immune response in brain or nervous system	Downregulated	Microarray	0
immune response in brain or nervous system	Downregulated	RNAseq	0
immune response in gut-associated lymphoid tissue	Downregulated	Microarray	0
immune response in gut-associated lymphoid tissue	Downregulated	RNAseq	0
immune response in nasopharyngeal-associated lymphoid tissue	Downregulated	Microarray	0
immune response in nasopharyngeal-associated lymphoid tissue	Downregulated	RNAseq	0
immune response to tumor cell	Downregulated	Microarray	0
immune response-activating cell surface receptor signaling pathway	Downregulated	Microarray	0
immune response-activating cell surface receptor signaling pathway	Downregulated	RNAseq	0
immune response-activating signaling pathway	Downregulated	Microarray	0
immune response-activating signaling pathway	Downregulated	RNAseq	0
immune response-inhibiting cell surface receptor signaling pathway	Downregulated	RNAseq	0
immune response-regulating cell surface receptor signaling pathway	Downregulated	Microarray	0
immune response-regulating cell surface receptor signaling pathway	Downregulated	RNAseq	0
immune response-regulating signaling pathway	Downregulated	Microarray	0
immune response-regulating signaling pathway	Downregulated	RNAseq	0
immune system process	Downregulated	Microarray	0
immune system process	Downregulated	RNAseq	0
immunoglobulin V(D)J recombination	Downregulated	Microarray	0
immunoglobulin V(D)J recombination	Downregulated	RNAseq	0
immunoglobulin heavy chain V-D-J recombination	Downregulated	Microarray	0
immunoglobulin heavy chain V-D-J recombination	Downregulated	RNAseq	0
immunoglobulin production	Downregulated	Microarray	0
immunoglobulin production	Downregulated	RNAseq	0
immunoglobulin production in mucosal tissue	Downregulated	Microarray	0
immunoglobulin production in mucosal tissue	Downregulated	RNAseq	0
immunoglobulin production involved in immunoglobulin-mediated immune response	Downregulated	Microarray	0
immunoglobulin production involved in immunoglobulin-mediated immune response	Downregulated	RNAseq	0
immunoglobulin transcytosis in epithelial cells	Downregulated	Microarray	0
immunoglobulin transcytosis in epithelial cells	Downregulated	RNAseq	0
immunoglobulin transcytosis in epithelial cells mediated by polymeric immunoglobulin receptor	Downregulated	Microarray	0
