Unnamed: 0	GSM3001089	GSM3001091	GSM3001092	GSM3001093	GSM3001094
ENSG00000266900	106	34	125	48	46
ENSG00000266901	2	2	2	2	3
ENSG00000266908	11	4	8	10	3
ENSG00000266910	26	9	27	11	13
ENSG00000266916	65	57	48	45	49
ENSG00000266921	95	65	63	86	61
ENSG00000266922	11	7	11	2	5
ENSG00000266929	3	3	4	4	6
ENSG00000266934	10	3	13	9	8
ENSG00000266936	8	5	7	4	8
ENSG00000266941	13	2	7	5	2
ENSG00000266947	88	41	169	79	95
ENSG00000266951	4	2	3	5	4
ENSG00000266955	30	9	31	21	21
ENSG00000266961	4	4	6	1	5
ENSG00000266962	1493	739	1492	787	822
ENSG00000266963	3	3	7	6	2
ENSG00000266964	2	7	4	7	5
ENSG00000266965	184	72	154	88	104
ENSG00000266967	1301	894	1345	839	947
ENSG00000266970	14	14	37	48	54
ENSG00000266973	8	4	5	2	3
ENSG00000266976	82	30	80	52	54
ENSG00000266978	7	5	18	13	6
ENSG00000266980	18	4	19	13	17
ENSG00000266983	29	10	17	6	6
ENSG00000266985	22	10	24	16	15
ENSG00000266987	10	4	8	7	7
ENSG00000266990	23	6	31	10	3
ENSG00000266992	264	133	157	168	131
ENSG00000266993	116	28	137	48	81
ENSG00000266998	237	186	173	177	184
ENSG00000267000	4	1	3	2	1
ENSG00000267001	58	27	43	37	34
ENSG00000267002	2622	1321	2278	1585	1825
ENSG00000267005	11	3	5	5	8
ENSG00000267006	42	7	37	13	13
ENSG00000267007	73	48	61	49	51
ENSG00000267009	95	22	63	38	80
ENSG00000267011	13	7	6	1	7
ENSG00000267015	12	1	8	6	4
ENSG00000267016	7	4	6	3	4
ENSG00000267022	289	221	298	242	156
ENSG00000267026	4	3	2	7	2
ENSG00000267028	52	16	41	20	28
ENSG00000267032	3	1	1	2	1
ENSG00000267033	36	12	22	17	20
ENSG00000267039	9	1	2	3	2
ATP8B1-AS1	429	308	386	331	363
ENSG00000267041	744	708	413	372	371
ENSG00000267044	13	6	10	5	5
ENSG00000267047	26	3	30	20	5
ENSG00000267048	11	1	12	7	5
ENSG00000267052	163	103	95	103	96
ENSG00000267053	67	67	58	91	88
ENSG00000267055	2	1	2	3	1
ENSG00000267058	129	99	109	85	69
ENSG00000267059	917	588	1047	576	709
ENSG00000267060	56	22	59	37	42
ENSG00000267062	799	558	667	489	514
ENSG00000267064	203	68	172	119	113
ENSG00000267074	6	2	52	5	3
ENSG00000267075	154	79	123	99	120
ENSG00000267077	9	2	5	5	11
ENSG00000267080	568	277	525	288	336
ENSG00000267082	35	22	35	34	27
ENSG00000267083	14	2	10	2	5
ENSG00000267085	4	4	6	2	3
ENSG00000267088	8	4	9	3	5
ENSG00000267089	5	1	3	5	8
ENSG00000267091	10	2	5	3	6
ENSG00000267092	3	1	1	1	1
ENSG00000267096	17	7	10	9	7
ENSG00000267098	37	10	34	11	7
ENSG00000267100	658	415	578	403	432
ENSG00000267102	556	219	1086	452	480
ENSG00000267107	12058	7354	10338	8766	8687
ENSG00000267114	13	11	14	8	8
ENSG00000267115	13	8	7	5	6
ENSG00000267117	5	2	16	7	7
ENSG00000267119	5	2	5	2	1
ENSG00000267120	34	34	65	30	43
ENSG00000267121	58	23	60	33	39
ENSG00000267122	37	21	33	31	17
ENSG00000267123	92	36	78	47	56
ENSG00000267125	44	20	66	35	47
ENSG00000267127	20	15	15	6	7
ENSG00000267128	30	5	22	10	20
ENSG00000267130	70	32	48	32	46
ENSG00000267136	152	85	126	82	103
ENSG00000267138	5	1	7	6	13
ENSG00000267140	63	57	22	36	34
ENSG00000267141	40	24	28	12	20
ENSG00000267149	38	19	31	30	31
ENSG00000267152	39	48	67	36	20
ENSG00000267160	81	35	72	35	48
ENSG00000267166	1	1	3	1	2
ENSG00000267169	87	55	95	63	68
ENSG00000267175	48	27	40	42	35
ENSG00000267177	3	2	6	2	2
ENSG00000267179	63	44	26	9	29
ENSG00000267191	56	25	56	23	35
ENSG00000267192	18	13	12	15	12
ENSG00000267197	27	7	19	7	15
ENSG00000267198	61	20	42	35	54
ENSG00000267199	711	273	641	365	387
ENSG00000267205	13	6	10	8	9
ENSG00000267212	11	2	4	6	5
ENSG00000267213	64	25	36	35	33
ENSG00000267216	517	280	407	310	303
ENSG00000267219	36	22	18	22	23
ENSG00000267221	49	42	48	39	48
ENSG00000267222	19	5	16	8	5
ENSG00000267226	40	14	23	10	16
ENSG00000267228	200	139	280	169	190
ENSG00000267234	17	7	17	11	13
ENSG00000267239	97	51	84	51	57
ENSG00000267240	5	3	5	6	4
ENSG00000267244	143	53	162	75	94
ENSG00000267246	22	15	16	12	24
ENSG00000267248	423	365	313	359	379
ENSG00000267249	92	63	101	87	60
ENSG00000267250	14	6	7	9	14
ENSG00000267251	117	182	39	106	175
ENSG00000267253	35	23	35	31	25
ENSG00000267254	433	221	343	225	270
ENSG00000267255	5	1	17	3	4
ENSG00000267260	28	15	14	20	13
ENSG00000267261	58	25	61	20	22
ENSG00000267264	12	4	12	2	8
ENSG00000267269	9	13	16	4	13
ENSG00000267270	206	320	95	217	303
ENSG00000267274	36	22	32	26	33
ENSG00000267277	70	23	67	36	35
ENSG00000267279	75	25	61	19	17
ENSG00000267281	62	30	74	70	78
ENSG00000267282	7	7	4	3	2
ENSG00000267283	36	16	50	7	6
ENSG00000267284	37	12	42	19	21
ENSG00000267285	14	1	10	7	6
ENSG00000267287	2	2	4	6	3
ENSG00000267288	7	10	10	14	2
ENSG00000267289	18	5	9	6	14
ENSG00000267296	12	10	9	8	6
ENSG00000267298	39	28	35	18	20
ENSG00000267302	133	56	147	73	94
ENSG00000267304	4	6	3	4	7
ENSG00000267309	103	47	96	64	59
ENSG00000267313	4	3	7	1	2
ENSG00000267316	10	4	4	1	9
ENSG00000267317	160	105	102	123	130
ENSG00000267320	18	1	11	5	7
ENSG00000267322	608	612	511	447	608
ENSG00000267327	336	79	236	93	113
ENSG00000267338	12	4	20	7	5
ENSG00000267340	5	5	6	2	7
ENSG00000267341	10	4	7	9	3
ENSG00000267342	36	13	23	30	18
ENSG00000267344	34	15	27	12	20
ENSG00000267345	15	11	13	7	7
ENSG00000267348	130	72	147	102	110
ENSG00000267353	10	7	6	6	6
ENSG00000267360	111	39	86	70	57
ENSG00000267361	144	117	202	150	206
ENSG00000267364	76	41	72	42	34
ENSG00000267365	22	14	30	23	17
ENSG00000267366	6	1	5	3	3
ENSG00000267368	180	73	144	190	348
ENSG00000267369	1	3	72	10	16
ENSG00000267373	8	2	2	7	8
ENSG00000267374	290	69	443	110	121
ENSG00000267375	1	3	2	4	2
ENSG00000267383	994	424	989	474	565
ENSG00000267385	169	139	142	200	212
ENSG00000267387	61	26	188	92	100
ENSG00000267388	2	1	2	1	5
ENSG00000267391	69	32	53	24	34
ENSG00000267395	35	17	32	20	20
ENSG00000267397	149	90	117	99	102
ENSG00000267401	55	22	53	30	33
ENSG00000267412	48	16	38	29	27
ENSG00000267416	10	6	12	6	9
ENSG00000267421	9	12	19	4	8
ENSG00000267422	20	3	7	10	9
ENSG00000267423	20	13	21	10	14
ENSG00000267426	54	16	69	5	9
ENSG00000267429	10	3	19	16	9
ENSG00000267430	86	34	75	55	55
ENSG00000267436	251	115	432	285	313
ENSG00000267439	40	34	45	19	21
ENSG00000267448	3	1	3	5	1
ENSG00000267454	112	95	82	125	91
ENSG00000267457	8	4	4	3	4
ENSG00000267458	2303	1113	2293	1046	1093
ENSG00000267462	85	22	75	33	41
ENSG00000267469	2606	603	2162	613	691
ENSG00000267470	331	178	255	191	166
ENSG00000267474	37	14	31	11	19
ENSG00000267476	21	3	22	11	7
ENSG00000267481	269	139	136	138	132
ENSG00000267484	6	4	4	9	4
ENSG00000267491	85	50	65	58	75
ENSG00000267493	116	66	123	83	89
ENSG00000267496	61	37	79	58	59
ENSG00000267498	68	27	42	25	43
ENSG00000267501	7	1	3	2	2
ENSG00000267503	7	12	6	7	4
ENSG00000267504	77	36	59	24	53
ENSG00000267508	361	222	339	304	266
ENSG00000267510	30	13	32	14	28
ENSG00000267512	55	20	91	25	41
ENSG00000267515	8	4	10	5	7
ENSG00000267520	2171	926	1783	893	1248
ENSG00000267523	16	2	22	4	7
ENSG00000267526	24	1	30	11	5
ENSG00000267529	52	23	28	16	30
ENSG00000267532	114	65	143	84	99
ENSG00000267533	5	3	8	4	5
ENSG00000267534	146	61	477	245	232
ENSG00000267543	16	6	13	5	7
ENSG00000267544	7	1	8	3	1
ENSG00000267546	29	13	22	16	18
ENSG00000267547	143	74	271	157	134
ENSG00000267551	28	9	24	16	16
ENSG00000267552	13	7	4	7	2
ENSG00000267555	9	11	10	3	9
ENSG00000267557	10	4	17	9	10
ENSG00000267559	10	8	13	9	21
ENSG00000267560	43	8	43	12	27
ENSG00000267563	7	5	9	8	11
ENSG00000267565	27	21	28	20	15
ENSG00000267567	10	7	10	8	2
ENSG00000267571	60	22	36	23	30
ENSG00000267576	388	208	137	82	124
ENSG00000267581	29	18	11	8	12
ENSG00000267582	3	1	1	2	2
ZNF24TR	3207	2338	1904	1726	1758
ENSG00000267587	25	7	22	13	10
ENSG00000267592	6	5	6	6	4
ENSG00000267601	109	431	189	496	512
ENSG00000267605	67	34	53	33	55
ENSG00000267606	11	5	7	5	7
ENSG00000267610	5	3	6	9	7
ENSG00000267612	12	4	7	2	4
ENSG00000267625	2	2	3	2	8
ENSG00000267627	2	1	5	1	6
ENSG00000267632	43	31	63	33	53
ENSG00000267638	5	7	4	6	4
ENSG00000267640	389	164	331	169	202
ENSG00000267641	10	7	12	10	4
ENSG00000267646	23	9	28	20	13
ENSG00000267648	89	21	166	64	76
ENSG00000267649	37	17	20	22	17
ENSG00000267651	5	4	8	2	5
ENSG00000267655	25	11	24	7	12
ENSG00000267656	16	15	10	12	7
ENSG00000267665	63	36	74	47	42
ENSG00000267666	166	40	135	52	63
RPLP0P12	10	2	6	5	1
ENSG00000267672	30	15	21	13	16
ENSG00000267673	1036	644	936	643	649
ENSG00000267675	43	25	32	26	28
ENSG00000267679	15	1	23	4	4
ENSG00000267680	3365	1727	4350	2716	2708
ENSG00000267681	23	15	23	16	19
ENSG00000267682	35	11	18	17	20
ENSG00000267686	20	5	18	13	9
ENSG00000267690	70	135	25	65	62
ENSG00000267694	8	7	12	3	10
ENSG00000267698	18	5	37	8	11
ENSG00000267699	34	10	58	19	10
ENSG00000267703	2	3	2	4	1
ENSG00000267709	27	14	37	23	29
ENSG00000267710	481	361	394	342	348
ENSG00000267711	13	8	17	14	13
ENSG00000267714	16	3	18	9	11
ENSG00000267724	116	55	141	60	77
ENSG00000267731	26	8	10	10	6
ENSG00000267733	44	8	21	14	9
ENSG00000267734	22	6	14	6	11
ENSG00000267737	17	3	18	6	9
ENSG00000267740	30	17	36	47	24
ENSG00000267745	696	245	1462	593	610
ENSG00000267749	20	12	25	25	16
ENSG00000267751	60	36	56	29	32
ENSG00000267757	70	49	26	40	35
ENSG00000267758	21	3	15	13	12
ENSG00000267761	4	3	6	3	4
ENSG00000267762	5	4	6	1	6
ENSG00000267764	14	6	10	7	6
ENSG00000267765	59	25	63	16	29
ENSG00000267781	10	6	2	5	4
ENSG00000267783	7	1	2	3	2
ENSG00000267784	15	3	13	4	7
ENSG00000267787	442	207	365	238	241
ENSG00000267795	6	4	8	8	7
ENSG00000267796	738	475	700	588	574
ENSG00000267800	16	6	21	14	12
ENSG00000267801	327	201	286	274	261
ENSG00000267808	13	8	15	4	12
ENSG00000267811	28	10	19	17	11
ENSG00000267834	19	4	13	11	25
ENSG00000267838	26	11	30	12	14
ENSG00000267855	1945	834	2162	923	979
ENSG00000267858	364	151	283	188	190
ENSG00000267868	16	10	4	3	10
ENSG00000267871	142	72	135	85	106
ENSG00000267872	7	5	5	5	6
ENSG00000267879	106	29	131	62	73
ENSG00000267882	250	101	256	206	200
ENSG00000267886	129	68	115	43	56
ENSG00000267892	10	5	15	8	9
ENSG00000267898	9	4	7	6	1
ENSG00000267904	93	48	32	23	27
ENSG00000267908	1	3	2	2	5
ENSG00000267924	25	7	13	4	8
ENSG00000267927	6	14	11	11	8
ENSG00000267934	112	38	74	53	48
ENSG00000267939	35	5	22	14	9
ENSG00000267940	56	19	34	22	26
ENSG00000267943	36	10	33	21	26
ENSG00000267952	79	62	80	29	53
ENSG00000267954	14	36	15	11	1
ENSG00000267980	87	46	115	56	86
ENSG00000267986	5	2	6	5	4
ENSG00000267992	9	5	11	3	1
ENSG00000268001	2145	1478	2383	1664	1688
ENSG00000268006	201	118	138	93	94
ENSG00000268015	20	12	17	13	17
ENSG00000268027	126	74	89	48	55
ENSG00000268030	266	126	252	196	190
ENSG00000268041	5	4	7	3	4
ENSG00000268043	2655	1415	2513	1664	1871
ENSG00000268047	12	3	7	5	6
ENSG00000268049	60	36	60	24	32
ENSG00000268051	9	6	6	2	4
ENSG00000268056	15	2	15	1	7
ENSG00000268058	33	8	26	11	18
ENSG00000268061	165	85	156	106	121
ENSG00000268066	70	34	64	33	35
ENSG00000268069	83	31	57	53	51
ENSG00000268070	19	2	19	8	6
ENSG00000268081	35	19	41	15	21
ENSG00000268083	614	103	546	44	6
ENSG00000268087	67	56	39	30	39
ENSG00000268093	60	22	49	16	36
ENSG00000268095	10	5	7	2	4
ENSG00000268104	7	5	11	8	8
ENSG00000268105	14	5	17	2	8
ENSG00000268107	66	43	69	41	42
ENSG00000268119	241	107	228	117	144
ENSG00000268129	39	17	27	12	9
ENSG00000268153	25	6	10	8	2
ENSG00000268154	19	8	24	15	18
ENSG00000268157	55	21	44	35	33
ENSG00000268163	51	36	64	37	39
ENSG00000268170	16	10	18	12	17
ENSG00000268173	127	197	1155	691	844
ENSG00000268181	1	3	2	5	2
ENSG00000268182	68	16	50	42	28
ENSG00000268184	2	2	2	2	1
ENSG00000268189	27	20	19	12	14
ENSG00000268193	25	13	23	19	34
ENSG00000268201	24	12	22	11	18
ENSG00000268204	8	2	10	3	8
ENSG00000268205	2597	1720	1673	1732	1605
ENSG00000268218	521	193	432	264	321
ENSG00000268221	23	8	8	5	7
ENSG00000268223	21	17	72	54	41
ENSG00000268230	162	111	161	121	121
ENSG00000268240	29	13	22	15	12
ENSG00000268257	67	32	72	41	57
ENSG00000268279	4	3	9	4	9
ENSG00000268287	5	2	5	5	1
ENSG00000268288	6	3	1	6	2
ENSG00000268293	3	3	4	1	3
ENSG00000268322	19	10	9	4	8
ENSG00000268350	1571	1114	2086	767	1407
ENSG00000268355	72	23	20	25	36
ENSG00000268362	2752	1293	2263	1480	1748
ENSG00000268375	5	1	1	1	5
ENSG00000268379	22	5	14	4	11
ENSG00000268388	37	10	47	15	22
ENSG00000268392	3	4	3	5	5
ENSG00000268400	421	145	361	103	336
ENSG00000268401	133	49	113	46	89
ENSG00000268403	356	157	216	192	159
ENSG00000268416	181	104	154	107	153
ENSG00000268442	53	15	33	14	10
ENSG00000268458	3	3	4	1	3
ENSG00000268460	81	25	67	22	33
ENSG00000268471	505	227	473	265	281
ENSG00000268480	83	63	69	77	75
ENSG00000268486	25	7	27	10	16
ENSG00000268496	18	10	17	14	8
ENSG00000268499	16	12	19	12	11
ENSG00000268509	41	36	48	27	40
ENSG00000268516	499	361	391	318	325
ENSG00000268520	11	3	12	7	3
ENSG00000268521	119	64	62	54	77
ENSG00000268530	26	18	30	15	17
ENSG00000268533	107	35	87	29	49
ENSG00000268535	6	4	1	2	1
ENSG00000268536	4	1	2	1	1
ENSG00000268555	67	18	55	39	51
ENSG00000268565	1244	605	857	658	576
ENSG00000268573	392	234	341	203	237
ENSG00000268575	760	413	578	459	441
ENSG00000268583	213	104	194	150	161
ENSG00000268584	32	26	24	29	22
ENSG00000268592	22	27	30	29	17
ENSG00000268598	5	1	6	5	7
ENSG00000268601	8	2	8	3	1
ENSG00000268603	35	29	10	16	22
ENSG00000268614	21	26	9	47	16
ENSG00000268618	10	3	7	7	22
ENSG00000268621	50	28	54	36	57
ENSG00000268628	27	20	20	14	21
ENSG00000268635	51	16	72	32	40
ENSG00000268643	561	235	582	243	252
ENSG00000268650	9	11	12	10	8
ENSG00000268655	8	5	15	9	12
ENSG00000268659	117	42	90	36	44
ENSG00000268670	78	43	71	56	60
ENSG00000268678	15	15	16	10	21
ENSG00000268683	10	4	12	4	5
ENSG00000268686	61	30	38	27	26
ENSG00000268696	17	4	7	6	10
ENSG00000268705	8	1	6	3	2
ENSG00000268713	9	11	3	7	5
ENSG00000268731	5	4	3	4	2
ENSG00000268736	12	3	6	6	6
ENSG00000268739	8	5	41	11	19
ENSG00000268743	17	12	18	15	15
ENSG00000268744	55	32	38	41	26
ENSG00000268746	12	7	7	7	9
ENSG00000268750	92	37	95	91	79
ENSG00000268756	7	1	4	3	3
ENSG00000268758	14	4	10	6	9
ENSG00000268764	12	13	18	17	16
ENSG00000268798	46	38	39	22	28
ENSG00000268836	4	3	6	3	2
ENSG00000268854	735	349	669	349	401
ENSG00000268858	622	375	636	423	439
ENSG00000268864	127	45	78	34	42
ENSG00000268870	45	56	48	40	48
ENSG00000268884	5	2	6	3	3
ENSG00000268894	5653	785	3736	561	659
ENSG00000268895	845	506	739	562	549
ENSG00000268912	275	180	259	206	185
ENSG00000268931	16	2	9	9	12
ENSG00000268938	3	2	1	1	3
ENSG00000268945	13	7	12	10	7
ENSG00000268947	103	44	79	44	52
ENSG00000268964	26	12	26	23	16
ENSG00000268970	45	22	34	22	34
ENSG00000268983	64	22	138	5	14
ENSG00000268987	8	1	1	2	3
ENSG00000268996	130	72	103	47	56
ENSG00000269026	122	60	96	76	97
ENSG00000269043	19	10	16	8	16
ENSG00000269044	494	302	210	156	211
ENSG00000269050	4	2	8	1	3
ENSG00000269053	22	7	57	37	42
ENSG00000269066	18	8	19	7	9
ENSG00000269067	2	2	3	2	4
ENSG00000269069	50	27	53	30	28
ENSG00000269091	24	9	25	23	27
ENSG00000269097	9	17	1	4	11
ENSG00000269102	22	12	11	10	10
ENSG00000269103	3	1	11	7	6
ENSG00000269106	14	1	11	5	8
ENSG00000269110	67	48	37	40	65
ENSG00000269113	1	5	1	9	3
ENSG00000269124	23	5	4	7	27
ENSG00000269136	6	4	3	4	5
ENSG00000269148	22	17	37	7	20
ENSG00000269151	5	1	9	2	5
ENSG00000269155	4444	1629	1205	760	733
ENSG00000269161	11	5	10	9	5
ENSG00000269176	118	43	125	76	65
ENSG00000269177	1	1	2	3	7
ENSG00000269189	20	15	27	6	13
ENSG00000269190	571	383	433	396	387
ENSG00000269191	14	4	18	15	9
ENSG00000269194	6	5	5	20	11
ENSG00000269210	14	11	9	5	11
ENSG00000269226	605	340	346	311	261
ENSG00000269235	296	178	304	198	225
ENSG00000269242	240	518	200	400	354
ENSG00000269243	1969	893	2037	1267	1335
ENSG00000269246	39	31	28	19	26
ENSG00000269256	13	2	7	5	1
ENSG00000269274	3	1	9	3	2
ENSG00000269289	46	13	32	9	14
ENSG00000269292	263	250	253	129	115
ENSG00000269293	480	213	388	231	241
ENSG00000269296	20	9	20	12	11
ENSG00000269313	146	73	126	77	76
ENSG00000269318	133	56	115	67	68
ENSG00000269321	7	1	12	3	8
ENSG00000269332	1	3	6	6	2
ENSG00000269335	3029	1631	3464	1910	2053
ENSG00000269343	3040	1830	3153	1945	1986
ENSG00000269353	1	5	2	1	3
ENSG00000269365	15	2	10	1	3
ENSG00000269374	316	130	289	160	188
ENSG00000269386	693	468	461	436	417
ENSG00000269388	18	19	19	16	14
ENSG00000269392	1	1	3	2	2
ENSG00000269397	124	46	136	38	48
ENSG00000269399	192	123	141	103	95
ENSG00000269403	33	26	19	3	6
ENSG00000269404	76	31	72	47	52
ENSG00000269420	232	72	161	104	91
ENSG00000269421	18	8	11	3	1
ENSG00000269425	4	1	2	3	2
ENSG00000269427	28	34	26	38	52
ENSG00000269431	11	5	15	5	3
ENSG00000269439	401	222	390	221	277
ENSG00000269444	14	5	12	7	8
ENSG00000269446	10	6	10	12	12
ENSG00000269463	11	4	10	6	8
ENSG00000269476	65	28	40	58	50
ENSG00000269480	37	33	35	17	21
ENSG00000269481	34	14	61	25	41
ENSG00000269487	32	16	29	11	23
ENSG00000269489	5	3	6	5	4
ENSG00000269504	20	6	18	11	7
ENSG00000269506	310	101	308	119	152
ENSG00000269514	2808	883	2355	1115	1342
ENSG00000269533	27	25	22	15	28
ENSG00000269534	23	10	26	11	16
ENSG00000269535	76	52	64	38	50
ENSG00000269543	11	3	12	8	8
ENSG00000269553	12	6	12	8	7
ENSG00000269556	2769	1332	2104	1243	1276
ENSG00000269559	108	46	83	44	63
ENSG00000269560	27	9	22	10	18
ENSG00000269570	161	41	163	60	49
ENSG00000269578	13	11	9	9	8
ENSG00000269583	17	4	30	9	11
ENSG00000269600	123	45	71	48	63
ENSG00000269604	4810	2427	5236	2946	3014
ENSG00000269609	748	370	689	447	438
ENSG00000269621	7	1	8	8	6
ENSG00000269635	1	2	4	1	1
ZNF888-AS1	9	2	7	2	3
ENSG00000269653	16	12	11	18	21
ENSG00000269656	5	8	5	4	5
ENSG00000269667	8	3	13	12	3
ENSG00000269680	56	25	46	25	22
ENSG00000269688	17	10	23	4	10
ENSG00000269693	10	111	88	161	305
ENSG00000269694	7	5	10	9	11
ENSG00000269707	474	110	426	158	216
ENSG00000269713	13243	7240	12655	7852	8690
ENSG00000269720	136	53	1314	298	482
ENSG00000269729	29	10	16	11	24
ENSG00000269737	242	60	148	64	113
ENSG00000269743	469	266	353	245	250
ENSG00000269752	14	3	10	2	13
ENSG00000269755	49	30	48	28	22
ENSG00000269758	22	6	3	15	17
ENSG00000269779	16	8	20	13	10
ENSG00000269792	21	6	12	6	10
ENSG00000269794	27	13	32	16	29
ENSG00000269799	5	6	5	3	4
ENSG00000269815	10	3	6	10	5
ENSG00000269821	9196	3195	6773	3812	4335
ENSG00000269825	1304	633	1228	737	784
ENSG00000269834	660	380	540	428	485
ENSG00000269842	38	13	50	19	24
ENSG00000269843	41	12	22	14	22
ENSG00000269845	41	12	39	18	21
ENSG00000269846	20	10	22	10	13
ENSG00000269855	10	3	11	4	8
ENSG00000269858	12706	8670	11123	8660	9283
ENSG00000269867	202	66	130	55	50
ENSG00000269873	13	7	15	8	11
ENSG00000269886	6	1	5	1	4
ENSG00000269887	53	31	51	30	33
ENSG00000269889	28	24	16	13	20
ENSG00000269891	4	8	1	7	1
ENSG00000269892	32	23	35	27	21
ENSG00000269893	6144	4398	5765	3684	3839
ENSG00000269895	134	60	131	68	89
ENSG00000269896	22	12	24	5	9
ENSG00000269897	264	77	198	126	66
ENSG00000269898	6	7	6	3	2
ENSG00000269900	342960	334320	280488	298201	304377
ENSG00000269901	23	15	28	18	20
ENSG00000269902	180	60	220	83	92
ENSG00000269903	23	7	11	18	13
ENSG00000269904	16	6	17	5	16
ENSG00000269906	91	49	117	79	79
ENSG00000269910	360	262	297	292	279
ENSG00000269918	104	49	135	32	109
ENSG00000269921	42	17	31	15	15
ENSG00000269924	17	4	31	16	18
ENSG00000269925	46	16	60	37	34
ENSG00000269927	25	22	36	36	30
ENSG00000269929	1161	733	1130	737	871
ENSG00000269933	7	4	13	14	13
ENSG00000269934	136	111	120	125	133
ENSG00000269937	370	274	421	296	343
ENSG00000269938	85	31	53	37	34
ENSG00000269940	448	283	415	297	310
ENSG00000269945	206	92	204	121	143
ENSG00000269947	20	16	14	15	13
ENSG00000269949	30	16	14	17	11
ENSG00000269950	107	44	82	61	57
ENSG00000269951	98	29	80	44	42
ENSG00000269952	33	14	35	18	14
ENSG00000269955	1827	1541	2034	1436	1642
ENSG00000269956	84	42	81	51	37
ENSG00000269958	1049	628	861	656	698
ENSG00000269959	304	129	248	134	156
ENSG00000269964	160	42	137	33	33
ENSG00000269967	35	10	29	13	13
ENSG00000269968	41	109	45	389	437
ENSG00000269973	347	224	326	213	224
ENSG00000269976	22	5	11	8	11
ENSG00000269980	37	19	33	17	17
ENSG00000269982	200	128	165	110	163
ENSG00000269984	312	141	289	187	180
FARS2-AS1	45	6	16	4	9
ENSG00000269987	57	97	14	111	65
ENSG00000269997	81	38	56	45	41
ENSG00000270000	7	8	5	4	7
ENSG00000270001	17	12	47	55	36
ENSG00000270002	29	15	22	6	7
ENSG00000270006	31	15	33	17	23
ENSG00000270008	28	9	48	15	20
ENSG00000270011	178	72	113	116	83
ENSG00000270012	214	88	176	130	108
ENSG00000270016	4	1	7	1	3
ENSG00000270019	100	40	109	51	56
ENSG00000270020	2	2	3	4	2
ENSG00000270021	58	47	21	31	36
ENSG00000270022	125	68	184	90	89
ENSG00000270031	14	2	10	9	3
ENSG00000270035	8	3	9	9	3
ENSG00000270039	53	11	41	28	35
ENSG00000270048	15	15	18	8	19
ENSG00000270049	385	212	302	219	279
ENSG00000270050	10	4	9	7	13
ENSG00000270055	2573	1020	2023	1258	1363
ENSG00000270059	26	10	21	13	15
ENSG00000270060	53	26	46	15	26
ENSG00000270061	39	19	34	14	28
ENSG00000270062	40	7	19	18	16
ENSG00000270066	1531	814	1335	814	651
ENSG00000270071	8	4	5	5	6
ENSG00000270072	12	3	20	7	2
ENSG00000270074	92	33	58	33	37
ENSG00000270076	6	4	3	4	3
ENSG00000270077	29	7	8	3	9
ENSG00000270083	3	4	5	5	4
ENSG00000270090	18	3	5	10	13
ENSG00000270091	26	14	17	11	19
ENSG00000270095	18	7	14	9	11
ENSG00000270100	496	36	331	38	26
ENSG00000270104	2	1	2	2	1
ENSG00000270106	121	70	160	109	114
ENSG00000270108	162	78	133	59	81
ENSG00000270115	19	6	19	14	15
ENSG00000270116	41	6	21	28	21
ENSG00000270118	28	10	22	13	14
ENSG00000270124	5	2	2	4	3
ENSG00000270127	9	6	7	6	5
ENSG00000270130	46	23	30	17	24
ENSG00000270133	10	5	20	6	5
ENSG00000270135	6	4	3	4	6
ENSG00000270137	48	16	43	10	19
ENSG00000270140	17	7	12	5	7
ENSG00000277925	123	166	103	136	163
ENSG00000270147	18	7	18	7	10
ENSG00000270149	5436	3922	5347	4674	4758
ENSG00000270154	35	21	32	17	17
ENSG00000270157	929	324	736	391	481
ENSG00000270159	21	6	20	13	10
ENSG00000270165	10	7	17	11	13
ENSG00000270170	749	566	752	536	528
ENSG00000270171	25	11	20	13	7
ENSG00000270174	21	5	16	5	5
ENSG00000270175	131	56	88	68	52
ENSG00000270179	22	15	21	8	9
ENSG00000270181	110	223	344	166	235
ENSG00000270184	46	19	44	21	31
ENSG00000270190	40	12	32	13	24
ENSG00000270194	371	280	372	218	280
ENSG00000270207	169	69	132	86	96
ENSG00000270210	19	4	9	6	6
ENSG00000270212	17	6	12	5	1
ENSG00000270218	26	14	17	12	7
ENSG00000270225	6	1	5	1	1
ENSG00000270228	61	31	63	31	37
ENSG00000270248	12	6	4	9	2
ENSG00000270257	1	1	4	3	8
ENSG00000270259	7	2	4	8	5
ENSG00000270264	14	8	19	8	13
ENSG00000270270	20	13	17	11	16
ENSG00000270276	6900	2642	13564	3367	4281
ENSG00000270277	154	49	149	56	84
ENSG00000270282	3	1	1	4	5
ENSG00000270292	19	11	17	11	8
ENSG00000270299	58	70	118	4	23
ENSG00000270304	15	4	17	11	15
ENSG00000270314	9	2	7	5	8
ENSG00000270321	10	9	6	15	9
ENSG00000270324	18	6	12	5	14
ENSG00000270332	349	148	309	179	230
ENSG00000270361	5	3	1	6	4
ENSG00000270362	372	205	291	227	213
ENSG00000270379	12	1	13	8	13
ENSG00000270387	22	13	29	17	17
ENSG00000270388	7	2	2	4	3
ENSG00000270392	1702	770	1261	896	1025
ENSG00000270402	11	3	6	6	2
ENSG00000270409	97	28	71	28	28
ENSG00000270419	105	46	66	30	38
ENSG00000270421	14	6	12	4	4
ENSG00000270426	64	27	164	67	76
ENSG00000270429	34	7	22	18	17
ENSG00000270442	6	3	1	6	3
