Unnamed: 0	GSM2695725	GSM2695726	GSM2695727	GSM2695728	GSM2695729	GSM2695730	GSM2695731	GSM2695732	GSM2695733	GSM2695734	GSM2695735	GSM2695736	GSM2695737	GSM2695738
ENSG00000169641	600	727	952	1134	856	828	844	947	2823	1825	2745	1120	848	1615
ENSG00000169660	99	85	36	46	59	96	48	53	375	282	250	342	427	243
ENSG00000169679	137	161	436	392	88	190	694	423	363	137	333	315	113	344
ENSG00000169682	93	63	78	112	96	113	83	118	287	177	170	195	200	183
ENSG00000169683	25	19	65	62	18	24	106	67	86	59	206	19	10	85
ENSG00000169684	3	9	22	14	11	6	19	18	33	38	25	9	16	16
ENSG00000169689	51	38	100	71	30	34	101	87	76	26	170	65	26	111
ENSG00000169692	199	145	186	229	174	173	262	293	596	344	501	243	270	368
ENSG00000169696	74	89	80	108	52	75	89	123	195	100	205	159	113	202
ENSG00000169710	246	342	400	323	348	220	371	295	1593	372	986	1848	544	1307
ENSG00000169714	2942	3142	4535	4828	2355	3547	4137	3936	7047	5223	9212	4240	3976	7250
ENSG00000169715	12	21	24	49	11	48	52	71	57	18	55	147	91	65
ENSG00000169718	189	238	272	312	130	229	271	294	478	293	732	500	396	914
ENSG00000169727	196	194	267	323	127	221	318	326	660	299	897	540	358	797
ENSG00000169733	24	6	9	18	10	11	15	18	94	48	52	49	36	76
ENSG00000169738	65	27	89	95	43	46	128	102	299	305	259	76	46	131
ENSG00000169740	34	43	64	74	61	62	90	76	95	89	155	91	35	151
ENSG00000169744	2	3	16	16	2	1	3	18	5	0	5	2	0	13
ENSG00000169750	0	3	4	13	6	1	18	8	31	6	22	21	2	31
ENSG00000169756	2742	3626	3888	3957	2850	3173	3004	2678	6403	2727	4292	7612	3505	7609
ENSG00000169758	3	6	8	5	4	6	12	7	12	6	31	12	7	8
ENSG00000169760	4	1	7	4	0	4	2	1	5	3	3	0	5	4
ENSG00000169762	151	201	266	323	168	241	301	393	866	523	750	430	482	622
ENSG00000169764	479	333	465	540	381	427	408	496	1946	903	1641	1360	923	1406
ENSG00000169783	11	3	4	3	0	11	3	2	17	11	7	32	19	26
ENSG00000169813	2633	2638	3858	4078	2490	3520	4272	4884	8235	4943	6550	3881	4269	5192
ENSG00000169814	53	100	119	118	101	72	89	90	189	89	238	89	120	173
ENSG00000169826	676	555	405	464	1059	711	344	350	4381	1960	1358	1223	1219	680
ENSG00000169851	18	10	22	9	52	14	15	13	44	3	16	39	13	18
ENSG00000169855	536	990	290	199	609	1016	242	192	1735	269	512	2582	801	511
ENSG00000169857	62	39	63	71	35	64	55	54	269	99	192	91	71	129
ENSG00000169860	58	7	71	38	50	18	47	37	192	107	97	42	77	49
ENSG00000169871	842	1159	534	514	1026	1302	430	756	12045	7565	4877	7115	8055	3673
ENSG00000169884	0	4	3	1	0	1	1	2	5	3	1	2	8	4
ENSG00000169891	37	62	32	26	72	34	41	38	67	45	59	39	28	28
ENSG00000169895	464	456	687	585	501	614	826	746	1826	851	1495	1374	883	1456
ENSG00000169896	277	212	1055	489	124	99	1406	591	380	291	3616	407	62	1423
ENSG00000169902	263	178	281	222	323	182	230	169	459	210	257	305	108	241
ENSG00000169905	1003	1066	1446	1390	989	1234	1601	1514	2419	1347	1223	840	792	866
ENSG00000169908	9	6	7	3	5	4	1	0	9	0	1	8	1	3
ENSG00000169914	94	78	171	157	87	112	139	133	1146	615	619	299	246	357
ENSG00000169918	3	10	9	2	15	10	3	0	37	12	10	13	5	9
ENSG00000169919	196	163	176	277	186	199	226	198	1565	673	1753	1371	560	1657
ENSG00000169925	109	115	268	330	154	98	282	265	2061	1578	2815	466	270	1068
ENSG00000169926	49	169	105	159	212	123	154	228	679	396	589	248	325	296
ENSG00000169946	81	101	109	82	122	101	35	47	142	65	8	61	43	28
ENSG00000169951	14	23	31	15	27	26	27	26	149	84	110	66	63	84
ENSG00000169955	38	22	50	67	39	48	44	45	182	69	149	104	53	167
ENSG00000169957	81	115	186	202	133	163	168	164	747	426	950	404	375	697
ENSG00000169962	5	1	2	3	0	4	6	4	5	3	3	8	3	7
ENSG00000169964	11	12	4	10	5	14	17	12	34	17	35	21	14	24
ENSG00000169967	883	1438	1169	1461	1189	1672	1022	1151	4009	2633	2010	2351	1136	1746
ENSG00000169972	33	42	49	66	35	50	75	82	115	74	93	59	57	83
ENSG00000169976	130	78	137	138	93	98	152	124	131	53	134	153	144	212
ENSG00000169981	23	30	45	55	22	41	40	47	82	47	72	45	36	59
ENSG00000169989	0	1	2	5	1	0	2	3	25	15	18	6	3	6
ENSG00000169991	66	69	144	144	70	114	185	151	511	184	420	193	161	257
ENSG00000170004	408	489	717	807	561	457	723	707	2022	1600	3686	1555	615	2324
ENSG00000170006	52	110	192	314	68	118	255	292	672	453	778	175	180	425
ENSG00000170011	2	17	3	4	2	8	12	9	12	2	14	2	0	10
ENSG00000170017	5405	5241	5939	5916	3454	3613	5129	5776	4662	1673	4893	6412	3363	4944
ENSG00000170027	2013	2701	3797	3634	2649	2848	3882	3586	7247	4694	8754	6335	4867	8780
ENSG00000170035	65	51	70	86	50	45	93	94	156	115	229	99	84	222
ENSG00000170037	224	184	348	314	187	198	314	338	899	337	790	629	441	842
ENSG00000170043	38	21	50	64	31	24	48	52	189	169	265	143	140	208
ENSG00000170049	4	11	3	4	0	3	2	5	16	12	18	8	6	8
ENSG00000170074	1	2	9	7	4	7	2	6	5	1	0	2	1	4
ENSG00000170075	6	10	11	9	14	6	17	6	12	2	6	12	11	8
ENSG00000170085	37	73	76	90	73	83	104	129	381	229	379	118	138	206
ENSG00000170088	105	132	180	244	105	141	187	211	491	299	424	277	260	405
ENSG00000170089	54	11	60	74	25	37	143	84	116	67	20	38	50	36
ENSG00000170100	94	117	118	152	73	118	112	133	721	370	350	290	203	365
ENSG00000170113	216	251	254	300	302	276	302	333	1983	1420	1306	731	815	885
ENSG00000170122	8	27	57	45	14	35	58	65	115	42	127	132	122	131
ENSG00000170128	6	8	4	3	10	17	2	8	0	3	8	12	4	8
ENSG00000170142	727	578	591	621	509	795	597	637	1682	980	1213	1172	1102	1182
ENSG00000170144	618	749	958	1362	514	950	642	865	6099	5357	10264	7272	7471	11733
ENSG00000170145	140	156	193	247	240	124	240	249	1164	633	836	553	450	490
ENSG00000170153	2	4	2	4	3	3	3	5	912	610	195	15	10	19
ENSG00000170160	54	62	68	84	72	76	68	85	71	56	61	35	59	53
ENSG00000170175	20	22	8	8	17	23	9	12	61	35	35	46	73	26
ENSG00000170180	5	8	1	5	1	2	2	9	3	5	8	3	4	9
ENSG00000170185	195	122	234	250	208	172	267	237	504	297	236	257	312	280
ENSG00000170190	10	13	4	12	9	7	9	8	40	33	32	10	24	22
ENSG00000170191	80	86	102	99	57	73	108	121	231	172	189	82	55	85
ENSG00000170222	72	71	52	47	48	88	39	51	421	238	114	140	158	69
ENSG00000170234	183	211	192	247	212	225	212	235	809	433	463	509	426	424
ENSG00000170236	20	16	13	16	9	6	3	12	19	6	5	16	10	14
ENSG00000170242	900	1239	1628	2029	1258	1571	1231	1625	5092	3270	3635	2506	2323	3322
ENSG00000170248	905	1141	1177	1616	1389	1323	1088	1208	4641	2595	2907	4161	2358	2893
ENSG00000170260	24	52	24	45	35	34	28	47	397	237	177	110	123	139
ENSG00000170264	5	8	15	17	10	11	16	11	45	18	79	49	14	57
ENSG00000170265	118	152	205	200	139	158	227	199	844	422	583	289	281	439
ENSG00000170266	184	161	186	206	135	127	244	254	391	213	255	258	157	235
ENSG00000170270	103	109	79	125	134	58	156	0	97	71	173	132	131	164
ENSG00000170271	22	50	38	33	18	36	36	26	37	17	41	19	21	45
ENSG00000170275	290	457	562	707	161	306	671	632	677	552	2369	497	150	886
ENSG00000170289	6	2	3	1	6	2	0	3	1	4	3	7	1	4
ENSG00000170291	33	19	51	92	41	33	34	51	90	19	95	93	65	100
ENSG00000170296	313	165	195	200	374	225	212	170	1185	799	819	719	726	790
ENSG00000170310	104	117	117	118	76	113	139	131	441	270	404	208	176	265
ENSG00000170312	40	56	295	177	46	56	417	218	50	14	223	78	31	169
ENSG00000170315	3713	2604	3117	3731	3200	3486	4237	4528	7879	5356	5256	5272	5179	6171
ENSG00000170322	233	345	335	475	264	300	300	372	1275	510	873	797	538	873
ENSG00000170323	3580	1818	4697	1898	2357	1112	1801	1283	7	1	216	30	5	318
ENSG00000170324	2	2	5	7	3	4	4	4	9	7	15	7	8	10
ENSG00000170325	149	216	243	295	297	222	255	305	1256	552	863	470	310	462
ENSG00000170340	542	348	497	613	497	523	552	567	1609	884	709	647	982	570
ENSG00000170345	250	310	278	403	246	236	229	376	300	186	311	246	492	470
ENSG00000170348	1164	1175	1604	1857	807	965	1912	2059	3064	1515	3722	1755	811	2705
ENSG00000170356	9	11	0	18	1	8	24	32	27	26	20	28	11	17
ENSG00000170364	20	32	64	72	43	51	58	57	69	43	77	97	62	179
ENSG00000170365	24	36	38	39	42	63	60	20	306	229	163	145	116	106
ENSG00000170370	10	19	12	12	17	13	8	8	12	11	10	9	35	9
ENSG00000170379	24	12	21	7	15	27	12	10	257	23	10	207	42	34
ENSG00000170381	4	2	4	4	4	3	2	14	3	1	2	3	2	1
ENSG00000170382	6	4	3	3	1	5	0	5	78	14	24	24	36	18
ENSG00000170385	467	730	846	658	434	865	1196	862	1378	870	974	1426	1420	1286
ENSG00000170390	2	7	11	16	4	7	12	15	24	23	76	30	2	80
ENSG00000170396	237	78	114	54	294	137	64	44	845	517	243	498	283	348
ENSG00000170412	21	21	18	49	62	55	30	52	533	368	289	258	322	389
ENSG00000170417	15	18	19	19	11	20	24	22	77	36	27	42	20	47
ENSG00000170421	6	5	2	12	6	9	8	18	38	14	71	14	9	41
ENSG00000170425	76	121	102	160	166	111	159	138	171	166	63	53	84	47
ENSG00000170430	33	29	56	76	20	41	56	58	54	36	138	50	10	93
ENSG00000170439	67	61	41	61	23	40	85	92	67	60	67	44	27	68
ENSG00000170445	547	485	612	611	376	670	656	643	1040	470	1191	1204	925	1596
ENSG00000170448	154	212	221	206	109	244	185	243	836	362	453	299	242	300
ENSG00000170456	88	65	56	97	73	72	54	39	832	361	409	348	109	472
ENSG00000170458	29	8	17	9	29	16	23	20	20	11	126	6	5	11
ENSG00000170464	24	3	14	15	10	9	18	8	56	29	61	32	15	47
ENSG00000170468	93	82	80	117	127	105	117	147	320	211	226	109	89	151
ENSG00000170469	11	24	30	22	30	22	30	23	63	30	77	31	54	69
ENSG00000170471	317	400	428	448	401	360	368	396	1394	851	954	828	616	910
ENSG00000170473	134	145	253	254	124	149	205	244	780	346	651	361	280	489
ENSG00000170482	0	12	3	2	9	4	3	0	12	2	3	3	1	3
ENSG00000170485	9	15	15	17	6	17	13	18	42	36	92	20	18	41
ENSG00000170500	19	42	168	96	25	20	146	53	73	38	823	217	18	2471
ENSG00000170502	133	103	175	184	129	154	159	116	628	684	535	257	246	395
ENSG00000170509	0	5	2	5	3	4	0	1	16	14	7	1	2	4
ENSG00000170515	676	756	1220	1053	656	916	1393	1076	1529	1181	2582	1675	1234	3053
ENSG00000170522	0	3	12	2	8	3	6	2	24	6	21	10	11	30
ENSG00000170525	593	475	420	378	1148	708	343	328	2592	600	1111	1745	624	1167
ENSG00000170537	9	11	44	18	3	6	24	11	12	8	67	7	7	26
ENSG00000170540	1084	617	1075	782	1126	864	1516	938	2737	1939	1350	1153	1016	890
ENSG00000170542	16	18	5	16	12	13	12	11	31	9	11	101	52	16
ENSG00000170545	18	11	35	16	20	14	20	10	44	31	61	52	62	64
ENSG00000170558	238	191	173	122	76	201	123	98	206	68	300	313	73	323
ENSG00000170571	673	1043	1436	2411	303	849	1512	1945	1325	992	3391	1158	787	2890
ENSG00000170577	7	7	6	14	10	11	10	5	64	63	48	17	34	21
ENSG00000170579	3	1	1	2	0	0	1	5	7	2	5	1	1	5
ENSG00000170581	1473	1195	306	235	1386	1604	436	704	5396	2427	1314	4835	5067	1364
ENSG00000170584	96	113	178	172	96	150	111	144	390	239	304	230	171	367
ENSG00000170604	21	19	30	21	21	19	27	24	59	51	43	57	44	49
ENSG00000170606	2726	2822	3531	4006	2412	3439	3544	4011	7528	6114	6668	4734	4808	6592
ENSG00000170619	142	105	107	128	166	140	103	90	215	108	176	175	153	156
ENSG00000170627	81	67	113	138	67	72	219	154	240	193	311	123	131	258
ENSG00000170629	41	50	63	91	56	45	57	83	168	81	213	124	97	183
ENSG00000170631	68	43	42	73	30	67	46	70	164	43	100	89	42	95
ENSG00000170632	140	97	114	121	79	137	205	141	390	245	309	218	171	316
ENSG00000170633	521	404	465	502	442	517	539	492	1603	997	1122	605	657	801
ENSG00000170634	15	22	39	49	36	28	38	44	162	71	127	82	69	112
ENSG00000170638	88	90	125	162	77	116	174	199	697	415	671	673	339	803
ENSG00000170653	74	79	87	108	87	74	96	80	1011	541	697	440	408	501
ENSG00000170667	40	89	142	86	66	30	68	110	200	96	206	179	100	418
ENSG00000170677	900	1261	2001	1643	823	1002	1781	1529	3573	2277	2591	910	922	859
ENSG00000170681	7	4	18	2	26	15	6	6	63	32	23	39	13	18
ENSG00000170684	3	11	8	18	3	15	6	5	154	82	64	41	56	53
ENSG00000170734	112	115	184	191	125	126	242	195	478	252	362	331	264	398
ENSG00000170745	32	22	46	75	10	15	76	73	147	41	142	53	49	80
ENSG00000170759	4792	5699	7424	8466	4616	6063	5079	6452	7724	6352	8402	6735	6549	9017
ENSG00000170776	1633	1230	1138	1035	2949	2149	934	997	7249	2894	2740	4945	2706	2696
ENSG00000170779	39	46	172	169	66	84	152	149	217	122	144	102	68	185
ENSG00000170790	5	13	9	13	7	8	5	13	5	9	4	1	9	8
ENSG00000170791	282	343	294	343	165	297	278	348	733	311	656	589	366	507
ENSG00000170801	7	1	1	2	15	9	9	6	67	14	16	80	19	32
ENSG00000170802	248	302	274	275	341	385	260	312	528	393	216	188	361	213
ENSG00000170827	1	3	1	6	3	3	3	1	15	3	5	4	5	3
ENSG00000170832	384	423	482	488	604	484	509	450	2006	1150	1075	976	565	700
ENSG00000170836	87	147	138	189	171	185	195	154	635	332	336	191	209	267
ENSG00000170837	2	5	8	0	3	5	16	13	14	7	22	8	6	27
ENSG00000170846	58	95	178	166	66	99	256	215	204	162	285	154	98	535
ENSG00000170852	540	539	618	649	606	607	622	651	2687	1877	1908	1443	1266	1631
ENSG00000170854	34	73	122	122	49	83	138	138	146	109	159	80	37	147
ENSG00000170855	55	46	70	137	37	97	168	133	72	59	134	119	90	185
ENSG00000170860	413	368	541	549	191	314	693	616	666	485	1689	521	341	1111
ENSG00000170871	656	974	1538	1981	1011	1121	1502	1624	2712	1480	2547	1334	1259	2963
ENSG00000170873	2906	2838	2022	1646	3457	3124	1416	1609	2865	672	1574	4382	2484	4293
ENSG00000170876	255	330	521	532	207	331	560	589	1221	587	872	939	711	1347
ENSG00000170881	288	247	276	299	191	244	347	266	791	531	372	323	298	303
ENSG00000170889	326	27	155	351	197	87	207	347	454	176	136	608	194	770
ENSG00000170892	22	12	12	29	26	8	13	34	30	13	25	26	31	20
ENSG00000170899	2	12	5	3	3	1	16	8	23	11	58	14	5	67
ENSG00000170903	324	313	282	346	284	421	233	326	836	677	618	330	424	468
ENSG00000170906	5	6	5	4	11	8	8	6	18	8	23	15	10	16
ENSG00000170915	20	34	18	55	26	36	39	71	180	209	117	71	203	83
ENSG00000170917	12	39	43	56	5	22	47	54	111	76	173	37	25	82
ENSG00000170921	66	63	65	81	114	56	49	52	945	387	392	472	133	235
ENSG00000170923	3	0	0	4	5	4	2	5	4	3	2	3	2	1
ENSG00000170927	1	8	1	2	10	0	4	2	3	4	6	3	3	4
ENSG00000170929	2	4	6	6	4	6	0	1	4	6	2	4	9	5
ENSG00000170946	145	165	172	166	110	193	162	156	442	309	299	278	250	262
ENSG00000170949	255	269	302	279	331	398	330	361	1320	669	672	977	485	836
ENSG00000170954	0	3	4	1	4	8	4	1	3	1	2	3	0	1
ENSG00000170962	6	5	29	34	1	9	28	16	7	6	38	1	4	19
ENSG00000171004	0	2	9	5	1	0	2	7	12	4	8	12	1	13
ENSG00000171016	21	9	29	19	51	42	22	33	191	108	37	145	116	44
ENSG00000171017	3	1	0	4	8	0	4	11	5	3	3	3	2	4
ENSG00000171044	44	27	35	31	22	15	25	49	19	21	21	26	18	34
ENSG00000171045	6	28	16	38	14	16	16	38	114	57	102	73	28	73
ENSG00000171051	1	1	4	0	4	9	9	3	4	6	3	9	4	3
ENSG00000171055	453	564	616	711	420	525	600	790	975	629	928	595	529	727
ENSG00000171067	49	32	81	72	23	47	107	88	231	117	226	142	88	187
ENSG00000171097|	4	5	9	4	7	7	11	7	10	6	5	4	1	4
ENSG00000171100	162	185	306	387	167	162	272	294	428	260	579	289	226	509
ENSG00000171101	8	12	6	18	0	12	4	6	108	19	137	120	17	114
ENSG00000171103	31	45	62	54	18	82	101	56	114	111	142	81	65	134
ENSG00000171105	141	371	508	748	427	404	508	620	1287	907	1219	365	322	842
ENSG00000171109	1277	580	341	390	730	1010	398	425	1927	1292	455	1498	2133	563
ENSG00000171115	431	266	77	66	1309	802	59	42	1207	486	370	581	270	226
ENSG00000171121	43	46	46	59	32	52	50	46	168	122	101	70	117	115
ENSG00000171124	1	7	6	3	2	3	0	2	16	20	10	7	8	9
ENSG00000171130	19	25	38	40	23	22	28	35	59	36	72	32	14	57
ENSG00000171132	35	24	31	35	38	45	27	35	355	147	37	84	79	18
ENSG00000171135	117	105	102	123	87	67	152	110	150	132	180	163	174	192
ENSG00000171148	361	478	593	739	318	463	712	841	1345	620	2022	1005	724	1568
ENSG00000171150	57	91	140	124	113	81	160	113	488	304	332	150	151	194
ENSG00000171155	184	68	88	81	63	96	92	96	189	143	160	180	226	155
ENSG00000171159	88	52	91	92	42	59	105	98	125	84	179	80	90	199
ENSG00000171161	100	77	107	89	88	103	108	128	590	269	297	267	232	181
ENSG00000171163	61	54	114	97	48	78	120	134	406	304	560	257	226	504
ENSG00000171169	49	47	74	101	70	85	96	105	338	153	175	128	77	149
ENSG00000171174	24	27	41	44	38	22	41	47	43	9	76	37	39	48
ENSG00000171180	16	10	16	3	6	5	2	6	7	5	3	5	7	5
ENSG00000171189	20	37	26	31	25	36	18	32	29	17	24	14	9	10
ENSG00000171202	33	18	28	30	19	15	37	60	41	24	37	40	49	41
ENSG00000171204	114	91	102	100	75	139	108	91	232	200	122	186	278	159
ENSG00000171206	350	496	599	612	397	415	518	603	2493	1551	2329	704	756	1317
ENSG00000171208	308	195	237	218	228	231	340	259	455	162	472	233	113	471
ENSG00000171217	7	8	9	8	29	14	14	5	13	12	11	12	5	12
ENSG00000171219	4	2	6	2	2	5	8	12	28	19	66	23	3	46
ENSG00000171222	85	45	62	53	86	55	73	73	123	56	140	79	70	111
ENSG00000171223	660	414	351	339	733	596	236	324	1451	1169	466	1114	1157	470
ENSG00000171224	11	7	11	4	5	11	5	7	159	64	55	26	15	22
ENSG00000171227	4	1	2	5	0	3	3	14	15	22	64	5	8	12
ENSG00000171236	46	40	49	85	41	75	65	106	253	131	260	208	89	192
ENSG00000171241	48	105	276	248	70	107	493	327	96	36	483	149	53	411
ENSG00000171246	276	722	617	1499	424	635	457	1250	3648	850	5033	8398	3203	8620
ENSG00000171262	60	99	173	154	100	64	112	120	438	258	811	541	339	976
ENSG00000171291	21	93	144	159	50	104	139	159	290	195	320	129	84	231
ENSG00000171295	52	113	57	130	68	93	70	114	483	285	206	139	147	167
ENSG00000171298	110	71	105	83	80	85	123	93	429	250	401	270	112	303
ENSG00000171302	272	204	259	288	378	263	311	292	1377	627	944	630	453	733
ENSG00000171303	4	6	5	2	2	2	6	5	3	5	5	3	7	4
ENSG00000171307	139	139	183	182	118	167	200	216	433	259	517	289	228	344
ENSG00000171310	1222	1325	1543	1554	1291	1426	1617	1536	4136	1898	5018	4022	2374	5994
ENSG00000171311	86	73	129	107	71	138	125	126	187	117	196	138	135	213
ENSG00000171314	2028	1093	1746	1618	1307	1714	2514	2140	3643	945	2549	4808	2581	3126
ENSG00000171316	744	1495	1499	2276	730	1172	1393	1929	3397	2438	2704	1674	1444	6098
ENSG00000171320	67	88	252	242	146	147	398	250	33	25	226	73	27	198
ENSG00000171346	4	3	23	33	6	4	25	21	12	8	284	13	2	91
ENSG00000171365	93	97	125	147	106	129	167	155	302	178	288	163	92	219
ENSG00000171368	3	4	10	12	13	14	9	15	121	117	51	50	37	59
ENSG00000171385	4	9	17	9	10	9	2	16	9	8	8	6	6	19
ENSG00000171408	13	43	46	120	5	28	48	120	32	12	123	15	17	76
ENSG00000171421	73	40	71	51	32	52	63	58	69	48	159	90	127	204
ENSG00000171425	19	9	17	24	10	26	12	24	118	72	93	70	67	82
ENSG00000171428	39	32	44	51	38	32	53	72	157	120	114	93	91	107
ENSG00000171435	6	7	15	7	13	10	4	9	5	2	3	3	2	3
ENSG00000171443	16	7	17	38	7	5	36	25	48	27	68	25	23	40
ENSG00000171444	19	24	9	21	54	24	9	10	64	14	10	35	26	13
ENSG00000171448	27	43	56	55	41	58	64	49	113	102	93	81	152	86
ENSG00000171451	964	2033	2659	1481	530	1346	1600	1295	228	83	13	310	189	151
ENSG00000171453	165	136	214	187	157	202	217	240	423	225	335	253	255	399
ENSG00000171456	157	261	376	287	289	281	295	302	1547	581	946	630	402	751
ENSG00000171462	6	16	10	9	6	19	8	10	125	83	76	56	46	64
ENSG00000171466	139	141	185	221	193	251	299	260	332	215	264	290	255	377
ENSG00000171467	479	658	644	756	980	840	596	616	4464	2671	2960	3018	1702	2337
ENSG00000171469	102	111	188	196	124	149	225	209	409	259	533	225	151	599
ENSG00000171475	123	194	184	172	221	137	209	204	1509	802	837	694	689	667
ENSG00000171476	20	4	36	10	8	6	14	8	5	4	15	10	1	14
ENSG00000171488	154	337	554	910	111	215	553	776	511	297	1092	985	571	1099
ENSG00000171490	1288	1590	2052	2348	974	2032	1837	2035	5588	3310	4737	3312	3247	4138
ENSG00000171492	230	303	430	539	253	331	645	681	3664	2072	1927	657	532	964
ENSG00000171497	473	566	473	701	598	856	566	677	2433	3074	2129	1451	2400	1179
ENSG00000171502	11	10	15	12	30	35	13	20	45	17	33	77	95	25
ENSG00000171503	236	287	276	318	411	352	290	399	824	509	482	335	454	352
ENSG00000171509	337	216	131	255	25	137	194	275	471	57	215	625	594	521
ENSG00000171517	26	42	23	36	24	66	14	36	211	158	67	79	97	25
ENSG00000171522	796	889	505	671	842	1150	474	594	3624	1763	571	2343	3694	1081
ENSG00000171530	520	517	584	563	347	496	595	623	1619	709	2319	1002	871	2043
ENSG00000171532	6	6	7	5	6	6	3	3	10	14	3	6	16	4
ENSG00000171551	1	4	8	4	0	2	15	5	25	8	28	23	10	36
ENSG00000171552	272	168	241	330	143	129	318	391	606	246	463	547	301	534
ENSG00000171561	51	68	66	62	88	74	40	54	44	32	36	40	25	35
ENSG00000171566	265	362	369	507	264	464	416	483	584	500	672	673	604	799
ENSG00000171574	56	34	70	62	41	40	79	74	118	79	93	61	30	118
ENSG00000171596	12	12	19	26	9	11	9	31	16	11	110	22	21	135
ENSG00000171603	489	518	928	932	503	497	919	942	5111	2680	6196	2879	1933	4102
ENSG00000171604	448	352	507	596	859	541	622	626	1181	835	1496	1001	1036	2246
ENSG00000171606	130	127	181	194	176	167	204	185	525	133	181	419	216	380
ENSG00000171608	151	191	226	381	94	183	343	491	1749	929	1511	761	528	907
ENSG00000171611	9	33	33	54	17	20	30	71	10	20	147	11	3	48
ENSG00000171612	77	72	116	109	77	102	161	129	286	229	187	137	134	185
ENSG00000171617	513	275	899	509	149	319	1305	596	748	215	2000	2932	394	10437
ENSG00000171621	436	232	81	119	286	236	76	100	702	157	103	360	254	134
ENSG00000171631	366	438	233	273	207	503	190	256	937	869	704	1415	1055	677
ENSG00000171634	685	1197	1264	1553	1091	1335	951	1197	7118	4233	4489	2856	2286	3260
ENSG00000171657	11	47	25	59	23	40	26	35	69	82	139	44	28	127
ENSG00000171658	3	17	3	10	42	40	2	8	53	48	32	78	104	17
ENSG00000171680	6	25	13	34	0	10	24	39	38	19	256	58	21	435
ENSG00000171681	375	438	561	584	516	486	504	593	1505	919	1722	750	720	1538
ENSG00000171700	167	179	291	377	85	219	302	304	703	350	853	314	424	633
ENSG00000171703	24	20	39	44	17	12	39	51	172	82	277	145	40	155
ENSG00000171714	174	120	74	98	110	158	77	105	341	205	70	156	279	25
ENSG00000171720	206	194	262	335	130	227	278	288	632	337	709	604	350	741
ENSG00000171723	33	46	35	21	41	44	54	27	167	89	133	81	37	82
ENSG00000171729	187	144	104	86	117	121	121	135	1406	751	369	531	375	301
ENSG00000171735	67	48	74	55	47	57	54	74	226	117	184	173	126	226
ENSG00000171757	39	36	57	56	13	44	57	53	73	43	62	59	30	59
ENSG00000171763	326	310	189	230	478	445	280	318	922	485	327	1050	831	383
ENSG00000171766	105	77	97	143	85	122	191	218	802	248	579	744	222	490
ENSG00000171777	7	3	6	6	3	4	10	15	9	5	22	4	3	7
ENSG00000171790	16	34	25	22	9	26	27	30	23	12	14	22	16	22
ENSG00000171791	358	524	1291	1511	768	686	1832	1880	3576	1929	3775	1909	2876	2256
ENSG00000171792	22	25	35	60	15	27	53	77	98	69	146	58	42	91
ENSG00000171793	1139	1537	2051	2025	883	1380	2066	2171	1153	983	3662	2153	2102	4722
ENSG00000171798	3	6	9	6	7	7	6	15	23	14	35	12	3	15
ENSG00000171806	16	29	29	38	18	33	17	41	55	37	85	57	49	86
ENSG00000171812	17	24	18	34	4	13	27	24	41	11	30	22	16	11
ENSG00000171813	53	65	102	118	102	56	119	139	215	201	181	80	138	163
ENSG00000171815	6	13	16	9	17	9	10	18	41	38	24	11	43	33
ENSG00000171817	1	9	2	5	12	4	0	7	10	7	10	6	0	6
ENSG00000171823	15	14	7	16	18	19	22	17	58	28	48	31	34	19
