GeneID	GSE84076_MTB_control_blood_dn.tsv	GSE148171_MTB_control_blood_PBMC_dn.tsv	GSE198557_MTB_control_blood_PBMC_dn.tsv	GSE132283_MTB_control_blood_macrophage_dn.tsv	GSE143627_MTB_control_PBMC_macrophage_dn.tsv	GSE148731_MTB_control_blood_monocytes_dn.tsv	GSE174566_MTB_control_blood_PBMC_dn.tsv	GSE193777_MTB_control_blood_dn.tsv	GSE64179_MTB_control_blood_dendritic_cells_dn.tsv	GSE64182_MTB_control_blood_dendritic_cells_dn.tsv	GSE110564_MTB_control_blood_lymphatic_endothelial_cell_dn.tsv	GSE141656_MTB_control_blood_blood_dn.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE183912_MTB_control_blood_marcophages_dn.tsv	GSE211974_MTB_control_blood_THP-1_dn.tsv	GSE211974_MTB_control_48h_blood_THP-1_dn.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_dn.tsv
54997	0	0	0	-0.4223877177736472	-0.7610495957396813	-0.6379518213919114	0	0	-0.5428308784812342	0	-0.03632362673863017	-0.7139483290286295	-0.6803774004692508	0	0	-0.3107697912392891	-0.3107697912392891	-1.7082307002493071
149345	0	0	0	0	-0.41451676977836666	0	0	-0.6350711726587497	-1.2556913107258023	0	-0.1880225710033259	-0.09496458002001844	-0.4942120982529226	-0.16942046910496375	0	-0.1531455723261471	-0.1531455723261471	0
66004	0	-0.3379591950866659	-0.049625490263503	-0.30507288637638463	-0.7207339416889191	-0.41823065346871474	-0.00219382861715614	-0.23702576258349567	-1.2777705374699106	0	-0.28764801264046985	-0.1824503332375832	-0.2120444474904781	-2.0269466864505823	-0.20470352576600476	-0.3688827105681965	-0.3688827105681965	-0.8090838216414754
714	0	0	0	0	-0.6361072969666803	-0.16368421339003178	-2.190627950150249	0	-3.1540605520519627	-0.945530491419353	0	-0.3278576385500536	-1.1576090683152107	-2.155160375796529	-0.07468741701074705	-0.6687468292375187	-0.6687468292375187	-0.33624750293653094
80739	0	-0.42056032130330834	-0.6922334591623163	-0.304511414003837	0	0	-0.4746100142363551	0	0	0	-0.32686019686014	0	0	0	0	-0.4460155264933139	-0.4460155264933139	-0.0061942342269636
116071	0	0	0	0	0	0	0	0	0	0	0	-0.18655697460967569	0	-0.3881033494744536	0	0	0	0
340286	0	-0.01201402164901187	-1.1871882521376391	-0.15153918614959375	-0.4789585850043648	0	0	-0.3246673277207874	-0.641725402042106	-0.7668880098095916	-0.44679189644470313	0	0	0	0	0	0	-1.5757521148504432
26499	0	0	0	0	-0.8279031652980334	-0.2444813351279689	0	0	-1.787735077783963	0	0	-0.2287152520104972	-0.7362368173137664	-0.2285228840601477	-0.17487746567556384	0	0	-0.10561474486904848
10417	0	-0.27103615184755003	-0.26742848013109893	-0.6033243644753146	-0.6433231717753948	-0.3987510126049135	-0.985135460801342	-0.34781132026126527	0	0	0	-0.2910067051495451	-1.11566281218513	-2.2081183632602484	0	0	0	-0.363451546509873
10089	0	0	-0.3684447638036314	0	0	0	0	0	0	0	0	0	-0.00907632688489921	0	0	0	0	0
348093	0	-2.6021511857179016	-2.414818702202723	0	-0.2853491859093061	-0.18612904830705831	-0.4038675113838822	0	-0.4129665914908468	0	-0.682972851442039	0	0	0	-0.0948683551529439	-0.08441700042480335	-0.08441700042480335	0
27344	0	-1.4052933065768043	-0.6088070892089911	0	0	0	0	0	0	0	-0.22284542285967915	0	0	0	0	0	0	0
441168	0	0	0	0	0	0	0	0	-1.2271886210922052	-1.199686737087672	0	0	-0.05617585477753608	-1.0571935459049986	0	0	0	0
1674	0	0	0	0	0	0	0	-1.07602989800426	-2.273974322207485	-3.136909076407429	0	0	-0.0507818915057711	-0.3207433810930639	0	-0.1355102403108061	-0.1355102403108061	0
2200	0	0	0	0	0	0	0	-1.166614309628648	0	0	0	-1.3040771849790382	0	0	-0.8853747932083125	-0.3791037103416673	-0.3791037103416673	0
5197	0	0	-1.0814883918758318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8510	0	-0.5053297329876242	-0.4364261069189303	0	0	0	-0.5588338645448154	-0.3132981766210735	-0.4746246557165293	-0.2403516493257091	0	-0.368588320954709	0	-0.18710921076396564	0	-0.2182721196797208	-0.2182721196797208	0
51206	0	-0.3592282487502275	-0.43295535380971656	-0.09977153661123277	0	0	0	0	0	0	0	0	0	0	0	-0.11249689842480844	-0.11249689842480844	0
4973	0	0	-0.07304216476563707	0	0	0	-0.07467363714469517	0	0	0	-0.25308759509295015	0	0	0	-0.30189733754380027	0	0	0
51094	0	0	0	-0.02497950674526017	0	0	0	0	-0.26666862992131274	0	-0.06145039717335461	0	0	-0.16631663592432602	0	0	0	0
6512	0	-0.03449535281968884	0	-0.4971944312162251	-0.8160350356512484	0	-1.168910732957186	-0.25355488716924224	0	0	0	-0.35654250732034964	-0.05064409444608371	0	-0.4682546126059636	-0.4266770176350761	-0.4266770176350761	0
3109	0	0	0	-0.26723990704321937	-0.23802736870548177	-0.5688165273882176	-1.0835826193961622	0	-3.232398266741314	-1.7280883263165208	0	-0.4602692174701348	0	-1.7178220380093945	-0.27077711265698684	0	0	-0.9429336014460996
4283	0	-4.771317942232578	-0.7392022277585946	0	0	0	0	0	0	0	0	0	0	-0.788872567120578	0	0	0	0
3117	-0.3646034671610315	-2.65545360013642	-0.21896445242555623	0	0	0	-0.1353784180149189	0	-0.6213068722778041	0	0	0	-0.05437077869076966	-0.5066136059981379	0	0	0	0
6886	0	-0.9917625844522774	-1.163525750211437	-1.3591773302916306	0	0	0	0	-3.63550571271824	-0.2898106970922928	0	0	-0.6580725201533266	-0.4316905740462547	0	0	0	0
80700	0	0	0	-0.06250000863153848	0	0	0	0	-0.8233746371930261	0	-0.27799105351877035	-0.3633840640584672	-0.12462861765284183	-0.7611452576561107	0	-0.15350063578594722	-0.15350063578594722	-0.16093335348846713
2987	0	0	0	0	0	0	0	0	-0.6770906506147464	0	0	-0.02272867925466477	-0.2459091181435592	-0.7075664931874129	0	-0.07897320616045406	-0.07897320616045406	0
83857	0	0	0	0	-0.413262184135175	0	0	0	-0.6354165896213722	-0.9045754414598186	0	-0.4488084948310288	0	-0.9769763888331006	-0.38009995453094486	0	0	0
140	0	0	0	-1.1581887637618211	-2.536741010866038	-5.631122763328753	-2.296696995180588	-1.4653515994322872	-6.184973614745415	-4.5576953030426814	0	-1.2990482733781648	-1.3655735501263953	-3.9407077137937474	-1.9449193818010693	-1.144290043397056	-1.144290043397056	-5.153280003062253
445329	0	-1.6327283807610695	-1.3931196770598075	0	0	0	-0.8119798055517516	0	0	0	0	-1.464302838032414	-0.21208464172661065	-0.15142493653718106	0	-0.00273720582544786	-0.00273720582544786	-0.5648720618038925
124903659	0	0	-0.5451048254663586	0	0	0	0	0	-0.7156281235373656	-0.7361453440056672	0	0	0	0	0	0	0	0
669	0	0	0	0	0	0	0	0	0	0	-0.2077744949193692	0	-0.06812843636677744	0	-0.1093861548422834	-0.03555710007535889	-0.03555710007535889	0
400618	0	-0.3762956165510591	-1.544411958127718	-0.0615956913524625	0	0	-0.21032324115398307	-0.7878435870809127	0	-0.2157836504420538	0	-0.9368877148773654	-0.04376488747964608	0	0	-0.15276413495472052	-0.15276413495472052	0
2030	0	-3.308407037801289e-6	0	-0.1577153478107869	-0.680566501183403	-0.5498898831216017	0	-1.8018694686679453	-0.6416366919191143	-0.21752796156679088	-0.5230321538203327	-1.4911466445423402	-0.03316868202271771	-0.9407886566692972	-0.01985675280552614	-0.21502057381480977	-0.21502057381480977	-0.934314009387762
10826	0	0	-0.17199480976001172	-0.6677039547578232	-0.3481537754286837	-1.4133300151607469	-0.4389596478118918	0	-1.692155811858656	-1.425269970806892	-0.6288570133712014	-0.9666465717082794	0	-1.711791905963621	-0.7279999420984887	-0.3800995231209522	-0.3800995231209522	-0.7744457254085837
728763	0	-1.8691924354505376	-1.625496458642598	-0.12556337142478655	0	-1.110365014534658	-1.0814877502688227	-2.1665311162220195	0	0	0	-1.018011582833161	0	0	0	0	0	0
8277	0	0	0	0	0	0	-0.7755125804872233	-0.9590545021805408	0	0	-0.5656229061131863	0	0	0	0	0	0	0
759	0	0	0	-0.2704793150462446	0	0	0	0	0	-1.5136860766740143	-0.19161826326074227	0	0	0	0	0	0	-0.4381858781295864
64478	0	-0.830674826719885	-0.8079152917869782	-0.18773418202289144	-1.617271203954677	-0.6545053545307461	-0.8093222629254248	-1.8414177471903408	0	0	-0.44366102945329344	0	0	-0.4069709378485052	0	-0.6687718809272475	-0.6687718809272475	0
79922	0	0	0	-0.3308490204162804	0	-0.4436016992568917	0	-0.16865477180405866	-0.6806392577691127	0	0	0	0	0	0	0	0	0
1595	0	0	0	0	-0.0769284461009883	0	-0.2825812691341404	-0.20123661756442213	0	0	0	0	-0.13543821844299975	-0.7474962642004044	-0.21923191490409696	0	0	-0.00699453573914784
92745	0	-0.3767762796831806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5770517949539613
390660	0	-1.1047622935121824	-0.6311028964297266	0	0	0	-0.7228280772311884	-0.6382788637459994	0	0	-0.4824679407890295	0	0	0	0	0	0	0
4059	0	-0.7413889684552849	-2.034092021644318	-0.5762275576146371	-1.5180742864164054	-0.5517782583902477	-0.1966705954453652	0	0	0	-0.3092414556986776	-0.8825588624856796	-0.7676872196516663	0	0	-0.01331361711074809	-0.01331361711074809	-0.3674817603532384
1028	0	-1.3998985035346088	-1.0809545677539	0	0	-0.4556078445635627	-1.2678127569384023	-0.6090133040591426	0	-1.5182592165222313	-0.9237876272092044	0	0	0	0	-0.9948785876608872	-0.9948785876608872	-0.5239744354049812
4353	0	0	0	0	-0.30272789468510486	-0.4364458739390938	-0.02159260513462327	0	-0.19441328485715376	-0.42556145506912	0	-0.7262876424398407	0	-0.8705226709734922	0	0	0	-0.7549859078716604
4481	0	0	0	-0.20635639474021017	0	-0.2538486692421756	-2.270724803484537	0	-0.7281440453265225	0	0	-0.2421342292900158	-0.03083557879960068	-2.403055897818934	-0.44414709576273065	0	0	0
100507463	-0.00317016739962729	-0.15347720587672423	0	0	-0.3375034364118598	0	0	0	-0.2380434370658028	-0.3200635487479355	0	-0.06686080856710157	-0.10718314588239394	-0.00355912752237818	-0.29369725158281457	0	0	-0.0369062531621437
713	0	0	0	0	0	0	-1.2487082744588394	0	-2.814313330423673	-0.4843446984847356	0	-0.1178151289867526	-0.4706269890708398	-1.6626549104369144	0	0	0	0
200772	0	-2.434645010983117	-2.2183340383843078	0	-1.769453074364679	-1.141445787150378	-0.8704000815522525	-1.5095840251846326	-4.6994633476870025	0	0	-0.9052969370593104	-1.7297329855524617	0	0	0	0	0
5866	0	0	0	-0.475467190811886	-0.5121250919747349	-0.7216484299949641	-1.7564439553193925	0	-3.060962583102189	-2.47424074047407	-0.03520274936932403	-0.8315285578713317	-0.5887938948232396	-1.756922440665035	-0.3300955279540003	0	0	-1.6114804282851412
254427	0	0	0	0	0	0	-0.01553245596184954	0	0	0	0	0	-0.08170666944963742	0	0	-0.20103822358302476	-0.20103822358302476	0
9687	0	-0.8304695586407748	-1.7653510312674234	-0.873751918710716	-0.8595908136059419	-0.8780838364882446	-0.4027057339704744	-1.137249417163594	-0.392666503991107	-1.3535788736179433	-0.10902131354719044	-0.9148472040347232	-0.4701383290922744	-1.0837176535434427	0	0	0	-0.6055117427359425
27181	0	-0.3059498567227405	-1.876113055153012	0	0	0	-0.3788506179523393	-2.222094394158564	-4.274983780004385	-0.837245690075146	-0.2769777445788073	0	0	0	0	-0.14163624424945723	-0.14163624424945723	-0.23396566506779057
645	0	0	0	-0.3526645305040526	-0.27043756250150525	-0.2275609003801355	-0.9809523461740808	0	-2.273463017985331	-1.5053639592263812	-0.14693818036697656	-0.7158274863737308	-0.39132916766267206	-0.6983392927107643	-0.12676821814217867	-0.0789878553552833	-0.0789878553552833	-0.5427726220996973
23500	0	0	0	0	0	-1.0861509578033175	-0.06984287731191112	0	0	0	-0.932404396169616	0	-0.5561476624600817	0	0	0	0	0
283120	0	0	0	0	0	0	0	0	0	0	-0.07591629812621845	0	0	0	0	0	0	0
116173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9902	0	-0.8950640005761507	-0.2395479412893508	0	-0.9690045452603148	-0.6567322255718936	-0.5599298501189586	-0.14016886681749205	-2.8144775763050505	-0.5677069143781396	-0.5112673324082264	-0.5323195646277434	-0.4876463482342884	-1.5194110740887394	-0.36982209388240034	-0.33249368262705875	-0.33249368262705875	-0.6200692748670711
100293090	0	-0.5637163391889002	-0.8601730936854166	0	-0.391265673461732	-0.00977982429928407	0	0	0	0	-0.37992240660571214	0	0	0	0	-0.09070228044604305	-0.09070228044604305	0
8131	0	-0.5705692776415183	-0.13365695778215944	-0.33398063080031926	-0.23675760784667063	-0.3276972547938764	0	0	-0.5655640443931695	-0.02370698507002303	-0.2981734239165118	-0.2003627210589524	0	0	0	-0.07258549536748621	-0.07258549536748621	-0.10004036799160342
1178	0	0	0	0	0	0	-1.31537330503107	-1.201826120817155	-0.4813555344743695	0	0	0	0	-0.5659729276786619	0	0	0	0
9148	0	-1.0711909649704043	-0.9114487346058916	-0.7617279923168886	-0.7952202687224369	-0.0650566950013531	0	-0.30346585620392375	-1.0985173613502102	0	0	0	0	0	0	0	0	-0.4047123742307551
4804	0	-0.2329958870500135	0	0	0	0	-0.29942402831766013	0	0	0	0	0	-1.5980977384206283	0	0	-0.8021196099433693	-0.8021196099433693	0
139189	0	-3.1277945647738523	-2.645281966596176	0	0	0	-0.8005535875149172	0	0	0	0	0	0	0	0	0	0	0
117245	0	0	0	0	0	0	-0.2591920366529975	-2.159950560871265	0	0	0	0	0	0	0	0	0	0
1510	0	-0.990078425441389	-2.026952589731458	0	-0.3475277790424232	0	-0.07704526633457398	-0.16891174538581274	0	0	0	0	0	-0.6786121045270046	0	-0.30298893181382075	-0.30298893181382075	0
100507117	0	-1.130905641471546	-1.9750069951260032	0	-0.28983874079497235	0	0	0	-1.0718745205481854	0	-0.10914901295715174	0	-0.23487738103551373	0	-0.4180310482092055	-0.3549946686659968	-0.3549946686659968	0
51218	0	0	0	-0.2153705963333973	-0.33035763991576045	-0.20971960292339464	0	0	-1.2356048849466497	0	-0.1636600901926167	-0.2650758451006363	-0.2571408499646438	-0.2731295802225107	-0.10024563272235804	-0.3164861779961885	-0.3164861779961885	-0.16885134389685338
9172	0	0	0	-0.4805360474302061	-0.1629424703934633	0	-1.4588938971124337	-0.09753546793862708	-3.591729260313313	-1.1866812282188044	0	-0.44970132185048456	-0.8201048003291747	-0.5347526789644096	0	0	0	0
83547	0	0	0	0	0	0	0	0	-1.0611757669477857	0	0	-0.1152449309163256	-0.04170974527169734	-0.95004609229024	0	0	0	0
100288637	0	0	0	-0.21124566147998752	-0.26515285986248693	-0.4579521825030027	0	0	0	0	0	-1.2590889393325069	-0.08321724283185714	0	-1.2275800823679186	-1.1649941774584245	-1.1649941774584245	-0.7369211326528711
219736	0	0	0	0	0	0	-0.28837858020912915	-0.909567324002078	0	0	0	0	-0.4179546976565504	0	0	0	0	0
671	0	0	0	-0.03350834695662672	-0.28400774759552927	-0.01311072696752636	-0.8597676107533265	0	-3.8238288997523706	0	0	-0.5226355285113266	-0.7960110320914502	-2.3892648619913595	0	0	0	0
84333	0	0	0	0	0	0	0	0	0	-0.505211932276539	0	0	0	0	0	0	0	0
4784	0	0	0	0	0	0	0	0	0	-1.2264960887872145	0	0	0	-0.956878329527463	0	-0.06261180481041549	-0.06261180481041549	0
3434	0	0	0	0	0	0	-0.941059110080753	-1.34413990619776	0	-0.3916527393238997	0	-0.4354485770039063	0	0	0	0	0	0
125875	0	0	0	-0.3118295704538654	0	0	-0.07427936198771327	-0.23907209329070456	-0.6323555086780595	-0.8198067157313286	-0.3898416970414223	-0.2389390253142586	0	0	0	-0.443194453385609	-0.443194453385609	-0.24185357017368173
118932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8548584467806545	-0.8548584467806545	0
286	0	-0.3018489288742585	-0.1576594382447986	-0.20286163138342792	0	0	0	0	0	0	0	0	0	0	-0.4132002851351823	-0.23696559419844	-0.23696559419844	0
51676	0	0	0	0	-1.6300781630551455	-0.4933538980467383	0	-0.9446790995539224	0	0	0	-0.5582372134825601	-0.8359061708378951	0	-0.00711235932378798	0	0	-1.0419366030483377
4482	0	0	0	0	-0.05784372634584686	-0.22705480893773733	-0.4863035494558251	0	-0.9661026270621652	-0.9815083779572562	-0.29954427091527164	-0.8484804739460957	0	-2.1335872386323445	-0.2980734446336663	-0.1575702461082771	-0.1575702461082771	0
162466	0	0	0	-0.4792453038685019	-0.7609418606025499	-1.260362839700214	-0.4451206717707354	0	-3.1823736203422057	-0.7015497585345254	0	-0.5326892552519216	-0.23686987147569505	-1.27121750548556	-0.19462971539686064	-0.45480327107057306	-0.45480327107057306	-3.762772392616348
2843	0	0	0	0	0	0	0	0	0	-1.334928167206033	0	0	0	0	0	0	0	0
27306	0	-0.4963114756628167	0	-0.46327677552551977	-1.0588400320074254	-0.635054449269486	0	-0.33028751655160665	0	0	-0.5400259913736829	-0.7904186735926781	-1.1330698531539891	-1.311776404930978	-0.42384154403176505	0	0	0
5730	0	-0.2015376287339501	-0.3926417356615778	0	-0.01887486363064405	-0.11811772530954204	-1.8690043845270183	0	-1.044067331034991	-0.7653396969576964	0	-0.15345249842547504	-0.582879795686665	-1.1510126769680602	0	0	0	-0.4908219182133875
246	0	0	-0.8429214765942152	0	-0.3109939850145389	0	-0.4742748510040654	-1.7989009241293863	-2.235906035337968	-0.7261811056741344	0	0	-0.17889154682417202	0	0	-0.5961224447617505	-0.5961224447617505	0
23630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2537	0	0	0	0	0	0	-0.5320353856424008	0	0	0	0	-0.10108779175821808	0	0	0	0	0	-0.35229243552795536
474384	0	0	0	0	0	0	0	-0.276194042612134	0	0	0	0	0	0	0	-0.0372987442899614	-0.0372987442899614	0
474383	0	0	0	0	0	0	0	-0.276194042612134	0	0	0	0	0	0	0	-0.0372987442899614	-0.0372987442899614	0
389342	0	0	0	-0.46760756296602	-0.1503941568578415	0	-0.08391589750313612	-1.6479499396022277	-0.4037377437487351	-0.7463328422417825	0	0	0	-0.2887232553874456	0	0	0	0
387509	0	0	0	0	-0.2558905539315901	0	0	-0.7724698818297383	-0.01242107355581078	0	-0.2013542170225041	0	-0.2404085094175638	-0.05817891004784002	0	-0.03116364031489014	-0.03116364031489014	0
401258	0	0	0	-0.6244675584096328	0	0	0	-1.1996529559197262	-0.07769533626659175	0	0	0	-0.13169556052319675	0	0	-0.8882967768537865	-0.8882967768537865	0
7453	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.600802515930258	0	0	0	0
90668	0	-0.3061338766864827	-0.024602962326454	0	0	0	0	-0.3101178213302855	-0.9145977717097096	-0.8151622010195422	0	0	0	-1.124658183624763	0	-0.20698735422594625	-0.20698735422594625	0
997	0	0	0	0	0	0	0	0	0	0	-0.15399757540212053	0	-0.07425956064474581	0	0	-0.07692156706849995	-0.07692156706849995	-0.09557888716187968
3105	0	-0.00188256224217271	-0.2095105135628736	0	0	0	0	0	0	0	0	0	-0.15311271023825987	-0.0963187507503077	0	0	0	-0.07423831224469069
152048	0	0	0	-0.04112349615427209	0	0	-0.02882021379960191	0	0	0	-0.1581794449218605	0	0	0	-0.2294780442071701	0	0	0
643008	0	0	0	-0.00174484861276383	0	0	-0.12021918116294478	0	-0.15170638490203106	0	-0.01505006093825427	-0.24546514986309984	-0.02077951440970929	0	0	0	0	0
283420	0	0	0	0	0	0	0	0	-0.7184844874630101	-0.9790199713265418	0	0	-0.2798338585999727	0	0	0	0	0
151651	0	0	-0.4926184657633256	-0.20385230317949105	0	0	-0.6657546190429092	-0.9192581647525856	-0.48267573540229775	0	-0.3311050944890904	0	-1.1239957207945033	0	0	-0.03711660867853807	-0.03711660867853807	0
717	0	0	0	0	0	-0.110452257229895	-0.39949771999726186	0	-0.8550313753597668	-0.6652149649487925	0	-0.24472879204855452	0	-0.9556522327157786	-0.12754362155357088	0	0	-0.2438431581338553
7919	0	0	0	0	0	0	-0.02291965315806438	0	-0.7555301175784248	0	-0.03754492689336657	0	-0.6565644855990247	-0.2860252331706078	0	0	0	0
101927884	0	0	-0.15882963975294442	0	0	0	0	0	0	-0.32166680365041816	0	0	0	0	0	0	0	-0.09528565281248688
3108	0	0	0	0	0	-0.3694608616110183	-0.33322827490950974	-0.1936226360289056	-1.7628919762963926	-1.983828931923664	-0.11910916849703256	-0.207463928598224	-2.308004035585756	-0.582101659655153	0	0	0	-0.3699367228379847
29841	0	0	-0.4101357287342126	0	0	0	0	-1.5675260746233564	0	0	0	0	-0.26106437091553686	-0.04010604139451331	-0.4451685740370368	0	0	0
2888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154664	0	0	0	-0.292748972851798	0	0	-1.8610123451307008	0	0	-0.44669972414615394	0	-0.2398590239188768	-0.8848641871641347	0	0	0	0	0
54658	0	-0.5226205746256395	-1.5631222325859797	-4.03782051323702e-5	0	0	-0.3006941333221888	0	0	0	0	0	0	0	0	0	0	0
285180	0	-1.4655241663774576	-0.9624184178390164	0	0	0	0	0	-2.693899575388472	-0.21257195158028452	0	0	-0.18757154356582628	0	0	0	0	0
22970	0	-0.31439749786899845	-0.2596980969026868	-0.418571278943055	0	0	0	0	-0.37021838119281936	0	-0.16141553194763328	-0.9198336669800236	-1.6003807981625415	-0.6076075898630433	0	-0.08067063940766604	-0.08067063940766604	0
4601	0	0	0	-0.8049020266350787	-1.3029886259028869	-0.8083986640062215	-0.33998579123026795	0	0	-0.7054440806252541	-0.7619303118859159	-1.0126488576540082	-0.6793374943044296	-0.8154214545874504	-0.4885780613125663	-0.4583600630643519	-0.4583600630643519	-0.8252375521131387
2876	0	0	0	-0.05555296576275213	-0.1718638544582725	-0.134039207138985	-0.5012691081594989	0	-1.1587877680687608	0	-0.3186889683606982	-0.5740425529429588	-0.3029635400067605	-1.412783774618729	-0.03978923480114943	-0.3686485855474657	-0.3686485855474657	-0.5021544792463082
126410	0	-1.1210285084187743	-0.739349867209586	0	0	0	0	-0.32908028836291087	0	0	0	0	0	-0.12346706597845716	0	0	0	0
84164	0	0	0	0	0	0	0	0	-0.929845514040603	0	-0.07317152568967841	-0.05552857026768016	0	-0.14701434154545906	0	0	0	0
4066	0	0	0	-0.34676128005440465	-0.5804462723468129	-0.8420369970077244	-0.3623065557422224	0	-2.3615423951534624	-1.0567007667951036	-0.10368979178544611	-1.367369241145152	-0.203663175614362	-1.74580238277547	-0.20549454171932524	0	0	-1.0833870099322502
60385	0	-1.45250510180119	-0.949890999219818	0	-0.9401282337331976	-0.8659866831471823	-0.28386821992117595	-0.1715778695000603	-1.144822919072184	-0.7758095993289768	0	-1.075547164901932	-0.21349470322963976	0	0	0	0	-0.6537069741468806
23464	0	-1.6079537825477124	-0.5138041742237284	-0.04104742798179175	-0.14491420644611852	0	0	0	-1.161157509614197	-0.08275711755516353	-0.270571849779248	0	0	0	0	-0.3687600104018919	-0.3687600104018919	-0.20694681759763384
27090	0	-0.2810857422343359	0	-0.2494535041764289	0	-0.00641237171533957	0	0	-1.494753009058546	0	-0.08660167156805736	-0.15053231858928282	0	-0.9059559881405542	-0.0463479778460573	-0.0752924764624521	-0.0752924764624521	0
4086	0	0	0	0	0	-0.2441330775486577	-0.2050324644710124	0	-0.8332074370638337	-0.3037611438997164	0	-0.3866434415875756	-0.1196059811561202	-1.0858635058370605	-0.01202528778117507	0	0	-0.09276394722944362
100288332	0	-0.22740288911433665	0	0	0	0	-0.07350223942818716	-0.02553544897553505	0	0	0	0	0	0	0	0	0	0
1406	0	-1.632400029983905	-2.969388740086379	0	0	-0.47102368965550734	-0.4016447296702841	-0.07740597620962066	0	-0.2951658634232327	0	-0.2642835470064175	-1.4419399469166572	0	-0.6421651351185937	-0.12482457790167394	-0.12482457790167394	0
51673	0	-0.9689135444968592	-0.9553842287666596	0	0	0	0	-0.4790721058924095	0	0	-0.6212299504758328	-0.6038701052618839	0	0	0	0	0	0
105372273	0	0	-1.7244644693558706	-0.3626988749640598	0	0	-0.12211546845004696	0	-1.1557941738316504	-0.6662922092898558	0	0	-0.00703172464873148	0	0	0	0	-0.49289977601869234
5087	0	-0.9092491141689084	-1.5749822720684523	-0.3775870929961021	0	-0.7083482579101459	-0.2025873820485748	0	0	-0.5044835769277856	-0.26070483181699244	-0.0076287085494019	0	0	0	-0.24030837624594223	-0.24030837624594223	-0.2094307521249933
64283	0	0	0	0	-2.2110366608942176	0	-1.295210903462184	-0.8116535136656304	0	0	-0.06368540202623005	-1.4588757210582397	-0.631041609373104	-0.7592987922008433	-0.6677662167331532	0	0	0
55859	0	0	0	-0.25399229408004387	0	0	0	0	0	0	0	0	0	0	0	-0.42192364281111416	-0.42192364281111416	0
101927752	0	-0.14219760687519525	-0.470400484625555	-0.12975862736187216	0	0	-0.29127567999295034	0	-0.7822308961821435	-0.24930275731545457	-0.1668841433114358	-0.2114198448396173	0	-0.6181018438983525	-0.4382419683005848	-0.27610684191744184	-0.27610684191744184	0
64078	0	0	0	-0.23845488175649351	-0.2950830933771769	0	0	-0.3913462626325355	0	0	0	0	-0.1651799149428989	-1.3331586896265852	-0.21770215255725409	-0.2075682459903939	-0.2075682459903939	0
9052	0	-1.2782110670187532	-2.4156149239501343	0	0	0	0	-0.44710325040303234	0	0	-0.18016448035955804	0	0	0	0	0	0	0
51513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9628	0	0	-0.04444308624844223	0	0	0	0	0	0	0	0	0	-0.4661545208380275	0	0	-0.1356718307503897	-0.1356718307503897	0
23209	0	-0.0613142207116541	0	-0.10393726623918773	0	0	-0.7216997863556349	-0.13732511447393414	0	0	0	-0.16800534104493517	0	-1.1841565800103802	0	-1.0393678194889833	-1.0393678194889833	-0.5802862083480199
666	0	-2.0642236800792637	-1.4136430717956447	0	-0.9004376372791522	0	-0.526169153324239	-0.5133239071882711	-0.7335628891171224	0	-0.5997989912757458	0	-0.00614558419100092	-2.830092178074217	0	-0.220414701955791	-0.220414701955791	0
