Source	Target	Path
PLSCR1	KCNIP1	PLSCR1,UBC,ESR1,SRC,KCND3,KCNIP1
PLSCR1	PLEKHH2	PLSCR1,UBC,ESR1,SRC,PTK2,TGFB1I1,PLEKHH2
PLSCR1	KCNJ5	PLSCR1,UBC,GNB1,KCNJ3,KCNJ5
PLSCR1	KCNA4	PLSCR1,UBC,CBL,FYN,GRIN2A,DLG4,KCNA4
PLSCR1	MYO9B	PLSCR1,UBC,RHOA,MYO9B
PLSCR1	CACNA2D1	PLSCR1,UBC,RPN1,STT3B,CACNA2D1
PLSCR1	DRD2	PLSCR1,UBC,HSP90AA1,SUGT1,USP46,PPP1R3D,DRD2
PLSCR1	FDFT1	PLSCR1,UBC,FDFT1
PLSCR1	HNMT	PLSCR1,UBC,DSP,HNMT
PLSCR1	SIRT4	PLSCR1,UBC,SIRT4
PLSCR1	SIRT6	PLSCR1,UBC,SIRT6
PLSCR1	SIRT7	PLSCR1,UBC,POLR2A,POLR2B,POLR2E,POLR1A,SIRT7
PLSCR1	SMARCB1	PLSCR1,UBC,CCNE1,RB1,SMARCA4,SMARCB1
PLSCR1	ACTL6A	PLSCR1,UBC,CCNE1,RB1,SMARCA4,ACTL6A
PLSCR1	PIP	PLSCR1,UBC,USP25,PIP
PLSCR1	TFF3	PLSCR1,UBC,CTNNB1,HNF1A,PCBD1,TFF3
PLSCR1	PLD1	PLSCR1,UBC,RHOA,PLD1
PLSCR1	PLD2	PLSCR1,UBC,PLD2
PLSCR1	ZNF423	PLSCR1,UBC,SMAD1,ZNF423
PLSCR1	FMO1	PLSCR1,UBC,PCNA,MSH6,MSH2,MLH1,PMS2,FMO1
PLSCR1	RRAS2	PLSCR1,UBC,CBL,PIK3R1,PIK3CA,RRAS2
PLSCR1	TUBA1A	PLSCR1,UBC,TUBA1A
PLSCR1	TUBB4B	PLSCR1,UBC,TUBB4B
PLSCR1	ADRA2B	PLSCR1,UBC,HSP90AA1,RAF1,YWHAZ,ADRA2B
PLSCR1	APC	PLSCR1,UBC,CTNNB1,APC
PLSCR1	FZD1	PLSCR1,UBC,AKT1,GSK3B,FZD1
PLSCR1	STAT3	PLSCR1,UBC,EGFR,STAT3
PLSCR1	SLC12A3	PLSCR1,UBC,SLC12A3
PLSCR1	ASS1	PLSCR1,UBC,USP7,GMPS,CAD,CPS1,ASS1
PLSCR1	HMOX2	PLSCR1,UBC,HMOX2
PLSCR1	PTGER4	PLSCR1,UBC,MDM2,ARRB1,PTGER4
PLSCR1	ERCC6	PLSCR1,UBC,NEDD8,CUL4A,DDB1,ERCC8,ERCC6
PLSCR1	TBX21	PLSCR1,UBC,ESR1,EP300,TBX21
PLSCR1	HIF1A	PLSCR1,UBC,HIF1A
PLSCR1	GLCCI1	PLSCR1,UBC,DCAF7,DYRK1B,GLCCI1
PLSCR1	CD1A	PLSCR1,UBC,TFRC,HFE,B2M,CD1A
PLSCR1	SPG7	PLSCR1,UBC,TOMM70A,SFXN2,SPG7
PLSCR1	CHST3	PLSCR1,UBC,CCNE1,RB1,KDM5B,CHST3
PLSCR1	SULT1C4	PLSCR1,UBC,SLC12A2,SULT1C4
PLSCR1	MECOM	PLSCR1,UBC,RNF2,BMI1,CBX4,CTBP1,MECOM
PLSCR1	TEK	PLSCR1,UBC,CBL,PLCG1,PDGFRB,RASA1,DOK2,TEK
PLSCR1	SULT1A1	PLSCR1,UBC,PRDX1,SRXN1,SULT1A1
PLSCR1	KCNJ1	PLSCR1,UBC,KCNJ1
PLSCR1	CYP11A1	PLSCR1,UBC,USP7,GMPS,CAD,DPYD,FDXR,FDX1,CYP11A1
PLSCR1	CCL11	PLSCR1,UBC,CXCR4,CCR5,CCL5,CCR3,CCL11
PLSCR1	AGTR1	PLSCR1,UBC,ARRB2,AGTR1
PLSCR1	ICMT	PLSCR1,UBC,HSP90AA1,RAF1,HRAS,ICMT
PLSCR1	SYK	PLSCR1,UBC,CBL,SYK
PLSCR1	DBH	PLSCR1,UBC,RHOA,ARHGAP1,CDC42,ITSN1,DBH
PLSCR1	ANKK1	PLSCR1,UBC,HSP90AA1,SUGT1,PHLPP1,ANKK1
PLSCR1	NTS	PLSCR1,UBC,GGA1,SORT1,NTS
PLSCR1	EPM2A	PLSCR1,UBC,NHLRC1,EPM2A
PLSCR1	CCK	PLSCR1,UBC,TRAF2,CCK
PLSCR1	G6PD	PLSCR1,UBC,G6PD
PLSCR1	HTR4	PLSCR1,UBC,ADRB2,HTR4
PLSCR1	EHF	PLSCR1,UBC,TRAF2,TNFRSF1B,EHF
PLSCR1	CDH4	PLSCR1,UBC,CTNNB1,CDH4
PLSCR1	CNTN4	PLSCR1,UBC,APP,CNTN4
PLSCR1	BCHE	PLSCR1,UBC,USP7,GMPS,CAD,BCHE
PLSCR1	LTF	PLSCR1,UBC,LTF
PLSCR1	MSH6	PLSCR1,UBC,PCNA,MSH6
PLSCR1	AFP	PLSCR1,UBC,AFP
PLSCR1	ESRRA	PLSCR1,UBC,ESR1,NCOA1,PPARG,PPARGC1A,ESRRG,ESRRA
PLSCR1	SERPINA6	PLSCR1,UBC,EGFR,EGF,ERBB4,SIRPG,SERPINA6
PLSCR1	CYP2D6	PLSCR1,UBC,POR,CYP2D6
PLSCR1	CACNG1	PLSCR1,UBC,VAPA,CACNG1
PLSCR1	CYP3A5	PLSCR1,UBC,CYB5A,CYP3A5
PLSCR1	DPEP1	PLSCR1,UBC,PCNA,CHAF1A,MBD1,DPEP1
PLSCR1	HRH1	PLSCR1,UBC,RPS3,MAGOH,ALYREF,THOC1,HRH1
PLSCR1	ABCC9	PLSCR1,UBC,LDHA,ABCC9
PLSCR1	GLP1R	PLSCR1,UBC,GLP1R
PLSCR1	SPTA1	PLSCR1,UBC,ACTN4,ACTN2,TTN,OBSCN,ANK1,SPTB,SPTA1
PLSCR1	PRCP	PLSCR1,UBC,PRCP
PLSCR1	HTR2A	PLSCR1,UBC,CBL,HTR2A
PLSCR1	NISCH	PLSCR1,UBC,NISCH
PLSCR1	CEL	PLSCR1,UBC,RPS3,MAGOH,SRSF7,TFPI,CELA3A,CEL
PLSCR1	GDF15	PLSCR1,UBC,PRPF8,PRPF4,PDF,GDF15
PLSCR1	RIPK1	PLSCR1,UBC,RIPK1
PLSCR1	SLC2A3	PLSCR1,UBC,SLC2A3
PLSCR1	FOXO3	PLSCR1,UBC,TP53,SIRT1,FOXO3
PLSCR1	HTR2B	PLSCR1,UBC,GNA11,HTR2B
PLSCR1	ALOX5	PLSCR1,UBC,ACTB,ALOX5
SUV39H1	DNM1L	SUV39H1,CBX5,TRIM28,UBC,DNM1L
SUV39H1	KIF20A	SUV39H1,CBX5,TRIM28,UBC,KIF20A
SUV39H1	ARL4C	SUV39H1,CBX5,TRIM28,UBC,ARL4C
SUV39H1	TXNDC9	SUV39H1,CBX5,TRIM28,UBC,TXNDC9
SUV39H1	CDK6	SUV39H1,CBX5,TRIM28,UBC,CCND1,CDK6
SUV39H1	CDKN1A	SUV39H1,CBX5,TRIM28,UBC,CDKN1A
SUV39H1	STUB1	SUV39H1,CBX5,TRIM28,UBC,STUB1
SUV39H1	IKZF1	SUV39H1,CBX5,TRIM28,UBC,HDAC1,IKZF1
SUV39H1	HMG20B	SUV39H1,CBX5,TRIM28,UBC,HDAC1,KDM1A,HMG20B
SUV39H1	LYPLA1	SUV39H1,CBX5,TRIM28,UBC,LYPLA1
SUV39H1	VAT1	SUV39H1,CBX5,TRIM28,UBC,VAT1
SUV39H1	CNPY3	SUV39H1,CBX5,TRIM28,UBC,EPRS,MARS,EEF1E1,NAT9,CNPY3
SUV39H1	YME1L1	SUV39H1,CBX5,TRIM28,UBC,YME1L1
SUV39H1	TCFL5	SUV39H1,CBX5,TRIM28,UBC,E2F1,TOPBP1,TCFL5
SUV39H1	MTHFD2	SUV39H1,CBX5,TRIM28,UBC,ATIC,GART,MTHFD2
SUV39H1	PRSS23	SUV39H1,CBX5,TRIM28,UBC,ELAVL1,PRSS23
SUV39H1	SLC2A6	SUV39H1,CBX5,TRIM28,UBC,GALE,SLC2A6
SUV39H1	CHEK2	SUV39H1,CBX5,TRIM28,UBC,TP53,CHEK2
SUV39H1	CLTC	SUV39H1,CBX5,TRIM28,UBC,CLTC
SUV39H1	CANT1	SUV39H1,CBX5,TRIM28,UBC,SGTA,CANT1
SUV39H1	CRK	SUV39H1,CBX5,TRIM28,UBC,CBL,CRK
SUV39H1	CSRP1	SUV39H1,CBX5,TRIM28,UBC,CSRP1
SUV39H1	ADRB2	SUV39H1,CBX5,TRIM28,UBC,ADRB2
SUV39H1	DCTD	SUV39H1,CBX5,TRIM28,UBC,PCNA,RFC4,DCTD
SUV39H1	GADD45A	SUV39H1,CBX5,TRIM28,UBC,PCNA,GADD45A
SUV39H1	DLD	SUV39H1,CBX5,TRIM28,UBC,DLST,DLD
SUV39H1	AGL	SUV39H1,CBX5,TRIM28,UBC,AGL
SUV39H1	TSC22D3	SUV39H1,CBX5,TRIM28,UBC,HSP90AA1,RAF1,TSC22D3
SUV39H1	DUSP3	SUV39H1,CBX5,TRIM28,UBC,HSP90AA1,RAF1,MAP2K1,MAPK1,DUSP3
SUV39H1	DUSP4	SUV39H1,CBX5,TRIM28,UBC,HSP90AA1,RAF1,MAP2K1,MAPK3,DUSP4
SUV39H1	E2F2	SUV39H1,CBX5,TRIM28,UBC,E2F1,TFDP1,E2F2
SUV39H1	EGR1	SUV39H1,CBX5,TRIM28,UBC,TP53,EGR1
SUV39H1	EIF4EBP1	SUV39H1,CBX5,TRIM28,UBC,AKT1,MTOR,EIF4EBP1
SUV39H1	EIF5	SUV39H1,CBX5,TRIM28,UBC,EIF3A,EIF3B,EIF5
SUV39H1	EPHB2	SUV39H1,CBX5,TRIM28,UBC,ESR1,SRC,EPHB2
SUV39H1	ERBB3	SUV39H1,CBX5,TRIM28,UBC,ERBB2,ERBB3
SUV39H1	ALAS1	SUV39H1,CBX5,TRIM28,UBC,ALAS1
SUV39H1	COG2	SUV39H1,CBX5,TRIM28,UBC,RAB1A,USO1,SCFD1,COG4,COG3,COG2
SUV39H1	PUF60	SUV39H1,CBX5,TRIM28,UBC,RPS3,MAGOH,SRRM2,PUF60
SUV39H1	RAB11FIP2	SUV39H1,CBX5,TRIM28,UBC,OPTN,RAB8A,RAB1B,RAB11A,RAB11FIP2
SUV39H1	RPIA	SUV39H1,CBX5,TRIM28,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,RRS1,EBNA1BP2,BRIX1,RPIA
SUV39H1	ALDOC	SUV39H1,CBX5,TRIM28,UBC,ALDOC
SUV39H1	RBM34	SUV39H1,CBX5,TRIM28,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,RRS1,EBNA1BP2,BRIX1,RBM34
SUV39H1	GPATCH8	SUV39H1,CBX5,TRIM28,UBC,GPATCH8
SUV39H1	RRS1	SUV39H1,CBX5,TRIM28,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,RRS1
SUV39H1	RRP12	SUV39H1,CBX5,TRIM28,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,NOP2,RBM28,RRP12
SUV39H1	SIRT3	SUV39H1,CBX5,TRIM28,UBC,SIRT3
SUV39H1	FOS	SUV39H1,CBX5,TRIM28,UBC,JUN,FOS
SUV39H1	LSM5	SUV39H1,CBX5,TRIM28,UBC,HSPA8,BCAS2,CDC5L,SNRPD2,SNRPD1,SNRPE,LSM3,LSM5
SUV39H1	PLA2G15	SUV39H1,CBX5,TRIM28,UBC,ESR1,SRC,PEMT,PLA2G15
SUV39H1	EML3	SUV39H1,CBX5,TRIM28,UBC,EML3
SUV39H1	TIPARP	SUV39H1,CBX5,TRIM28,UBC,TP53,ATM,TIPARP
SUV39H1	PHGDH	SUV39H1,CBX5,TRIM28,UBC,PHGDH
SUV39H1	TIMM9	SUV39H1,CBX5,TRIM28,UBC,XIAP,HTRA2,TIMM9
SUV39H1	TNFRSF21	SUV39H1,CBX5,TRIM28,UBC,TRAF2,TRADD,TNFRSF21
SUV39H1	SESN1	SUV39H1,CBX5,TRIM28,UBC,SESN1
SUV39H1	GNA11	SUV39H1,CBX5,TRIM28,UBC,GNA11
SUV39H1	GNAS	SUV39H1,CBX5,TRIM28,UBC,GNAS
SUV39H1	GRB7	SUV39H1,CBX5,TRIM28,UBC,ERBB2,GRB7
SUV39H1	GRB10	SUV39H1,CBX5,TRIM28,UBC,IRS1,INSR,GRB10
SUV39H1	CHMP4A	SUV39H1,CBX5,TRIM28,UBC,PDCD6IP,CHMP4A
SUV39H1	GTPBP8	SUV39H1,CBX5,TRIM28,UBC,CUL1,FBXW11,CLPX,GTPBP8
SUV39H1	CXCL2	SUV39H1,CBX5,TRIM28,UBC,RELA,IL8,CXCR2,CXCL2
SUV39H1	HLA-DMA	SUV39H1,CBX5,TRIM28,UBC,CD74,HLA-DMA
SUV39H1	HMGCR	SUV39H1,CBX5,TRIM28,UBC,HMGCR
SUV39H1	HMGCS1	SUV39H1,CBX5,TRIM28,UBC,HMGCS1
SUV39H1	HMOX1	SUV39H1,CBX5,TRIM28,UBC,HMOX1
SUV39H1	HSPA8	SUV39H1,CBX5,TRIM28,UBC,HSPA8
SUV39H1	BIRC5	SUV39H1,CBX5,TRIM28,UBC,AURKB,BIRC5
SUV39H1	HSPD1	SUV39H1,CBX5,TRIM28,UBC,HSPD1
SUV39H1	IGFBP3	SUV39H1,CBX5,TRIM28,UBC,GGA3,IGF2R,IGF2,IGFBP3
SUV39H1	APP	SUV39H1,CBX5,TRIM28,UBC,APP
SUV39H1	INPP1	SUV39H1,CBX5,TRIM28,UBC,RPS3,RPL27A,RPL5,MRTO4,WDR12,INPP1
SUV39H1	INSIG1	SUV39H1,CBX5,TRIM28,UBC,HMGCR,INSIG1
SUV39H1	ITGAE	SUV39H1,CBX5,TRIM28,UBC,CDH1,ITGAE
SUV39H1	ITGB5	SUV39H1,CBX5,TRIM28,UBC,ITGA5,ITGB1,ITGA7,ITGB5
SUV39H1	KIF5C	SUV39H1,CBX5,TRIM28,UBC,APP,KIF5C
SUV39H1	KIT	SUV39H1,CBX5,TRIM28,UBC,CBL,GRB2,KIT
SUV39H1	RHOA	SUV39H1,CBX5,TRIM28,UBC,RHOA
SUV39H1	ACAT2	SUV39H1,CBX5,TRIM28,UBC,HADHA,ACAT2
SUV39H1	LAMA3	SUV39H1,CBX5,TRIM28,UBC,TUBG1,LAMA3
SUV39H1	LGALS8	SUV39H1,CBX5,TRIM28,UBC,CALCOCO2,LGALS8
SUV39H1	FOXO4	SUV39H1,CBX5,TRIM28,UBC,FOXO4
SUV39H1	MUC1	SUV39H1,CBX5,TRIM28,UBC,CTNNB1,MUC1
SUV39H1	NFKB2	SUV39H1,CBX5,TRIM28,UBC,NFKB2
SUV39H1	NFKBIA	SUV39H1,CBX5,TRIM28,UBC,NFKBIA
SUV39H1	PNP	SUV39H1,CBX5,TRIM28,UBC,PNP
SUV39H1	NPC1	SUV39H1,CBX5,TRIM28,UBC,NPC1
SUV39H1	SLC11A2	SUV39H1,CBX5,TRIM28,UBC,SLC11A2
SUV39H1	NVL	SUV39H1,CBX5,TRIM28,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,NOP2,NVL
SUV39H1	OXA1L	SUV39H1,CBX5,TRIM28,UBC,ATP5A1,ATP5B,ATP5O,UQCRC2,UQCRC1,UQCRFS1,COX5B,MT-CO2,OXA1L
SUV39H1	PAK1	SUV39H1,CBX5,TRIM28,UBC,RAC1,PAK1
SUV39H1	COPS7A	SUV39H1,CBX5,TRIM28,UBC,CUL1,COPS5,COPS7A
SUV39H1	PCBD1	SUV39H1,CBX5,TRIM28,UBC,CTNNB1,HNF1A,PCBD1
SUV39H1	GOLT1B	SUV39H1,CBX5,TRIM28,UBC,GOLT1B
SUV39H1	PCNA	SUV39H1,CBX5,TRIM28,UBC,PCNA
SUV39H1	ATP6V1D	SUV39H1,CBX5,TRIM28,UBC,ATP6V1H,ATP6V1D
SUV39H1	DHRS7	SUV39H1,CBX5,TRIM28,UBC,DHRS7
SUV39H1	PLK1	SUV39H1,CBX5,TRIM28,UBC,CHEK1,CDC25C,PLK1
SUV39H1	PMAIP1	SUV39H1,CBX5,TRIM28,UBC,MCL1,PMAIP1
SUV39H1	PMM2	SUV39H1,CBX5,TRIM28,UBC,PMM2
SUV39H1	CYCS	SUV39H1,CBX5,TRIM28,UBC,ATP5A1,ATP5B,ATP5O,UQCRC2,UQCRC1,UQCRFS1,CYC1,CYCS
SUV39H1	POLE2	SUV39H1,CBX5,TRIM28,UBC,PCNA,POLE,POLE2
SUV39H1	POLR2I	SUV39H1,CBX5,TRIM28,UBC,POLR2A,POLR2I
SUV39H1	KCTD5	SUV39H1,CBX5,TRIM28,UBC,KCTD5
SUV39H1	DDIT4	SUV39H1,CBX5,TRIM28,UBC,DDIT4
SUV39H1	HERC6	SUV39H1,CBX5,TRIM28,UBC,UBQLN2,HERC6
SUV39H1	PPP2R3C	SUV39H1,CBX5,TRIM28,UBC,PPP2R3C
SUV39H1	FKBP14	SUV39H1,CBX5,TRIM28,UBC,ESR1,EP300,HIST1H4A,FKBP14
SUV39H1	FAIM	SUV39H1,CBX5,TRIM28,UBC,XIAP,FAIM
SUV39H1	PPP2R5E	SUV39H1,CBX5,TRIM28,UBC,PPP2R1A,PPP2R5E
SUV39H1	STAP2	SUV39H1,CBX5,TRIM28,UBC,CBL,STAP2
SUV39H1	KDM3A	SUV39H1,CBX5,TRIM28,UBC,TCEAL4,TCEAL1,KDM3A
SUV39H1	PRKCH	SUV39H1,CBX5,TRIM28,UBC,PRKCH
SUV39H1	EAPP	SUV39H1,CBX5,TRIM28,UBC,EAPP
SUV39H1	ZNF395	SUV39H1,CBX5,TRIM28,UBC,HDAC1,ZNF395
SUV39H1	PSMB8	SUV39H1,CBX5,TRIM28,UBC,PSMA4,PSMB2,PSMB8
SUV39H1	MCOLN1	SUV39H1,CBX5,TRIM28,UBC,CCNE1,FBXW7,MCOLN1
SUV39H1	BAD	SUV39H1,CBX5,TRIM28,UBC,AKT1,BAD
SUV39H1	PTK2	SUV39H1,CBX5,TRIM28,UBC,ESR1,SRC,PTK2
SUV39H1	TRIB3	SUV39H1,CBX5,TRIM28,UBC,ATF4,TRIB3
SUV39H1	PTPN6	SUV39H1,CBX5,TRIM28,UBC,EGFR,PTPN6
SUV39H1	POLD4	SUV39H1,CBX5,TRIM28,UBC,POLD4
SUV39H1	PXN	SUV39H1,CBX5,TRIM28,UBC,ESR1,SRC,PTK2,PXN
SUV39H1	RAC2	SUV39H1,CBX5,TRIM28,UBC,RHOA,ARHGDIA,RAC2
SUV39H1	RAP1GAP	SUV39H1,CBX5,TRIM28,UBC,RAP1B,RAP1GAP
SUV39H1	RELB	SUV39H1,CBX5,TRIM28,UBC,NFKB2,RELB
SUV39H1	RGS2	SUV39H1,CBX5,TRIM28,UBC,GNB1,GNAI3,RGS2
SUV39H1	MRPL12	SUV39H1,CBX5,TRIM28,UBC,RPS3,RPL27A,RPL15,RPLP0,MRPL12
SUV39H1	SATB1	SUV39H1,CBX5,TRIM28,UBC,HDAC1,SATB1
SUV39H1	SCP2	SUV39H1,CBX5,TRIM28,UBC,OPTN,RAB8A,SCP2
SUV39H1	ABHD4	SUV39H1,CBX5,TRIM28,UBC,ABHD4
SUV39H1	RBKS	SUV39H1,CBX5,TRIM28,UBC,AHCY,RBKS
SUV39H1	SGCB	SUV39H1,CBX5,TRIM28,UBC,SGCB
SUV39H1	SHB	SUV39H1,CBX5,TRIM28,UBC,CBL,GRB2,SHB
SUV39H1	NT5DC2	SUV39H1,CBX5,TRIM28,UBC,NT5DC2
SUV39H1	SLC1A4	SUV39H1,CBX5,TRIM28,UBC,SLC1A4
SUV39H1	SMARCD2	SUV39H1,CBX5,TRIM28,UBC,CCNE1,RB1,SMARCA4,SMARCD2
SUV39H1	SNAP25	SUV39H1,CBX5,TRIM28,UBC,VAMP2,SNAP25
SUV39H1	BNIP3	SUV39H1,CBX5,TRIM28,UBC,AKT1,BAD,BCL2,BNIP3
SUV39H1	BNIP3L	SUV39H1,CBX5,TRIM28,UBC,AKT1,BAD,BCL2,BNIP3,BNIP3L
SUV39H1	SPAG4	SUV39H1,CBX5,TRIM28,UBC,BRCA1,ACACA,SPAG4
SUV39H1	SPR	SUV39H1,CBX5,TRIM28,UBC,POLR2A,INTS6,NABP2,SUGP1,SPR
SUV39H1	BPHL	SUV39H1,CBX5,TRIM28,UBC,BPHL
SUV39H1	AURKA	SUV39H1,CBX5,TRIM28,UBC,AURKA
SUV39H1	STK10	SUV39H1,CBX5,TRIM28,UBC,STK10
SUV39H1	STXBP2	SUV39H1,CBX5,TRIM28,UBC,VAMP2,STX4,ANXA3,STXBP2
SUV39H1	SUPV3L1	SUV39H1,CBX5,TRIM28,UBC,SUPV3L1
SUV39H1	TBX2	SUV39H1,CBX5,TRIM28,UBC,PML,SUMO1,TBX2
SUV39H1	TGFBR2	SUV39H1,CBX5,TRIM28,UBC,TGFBR1,TGFBR2
SUV39H1	TIAM1	SUV39H1,CBX5,TRIM28,UBC,SQSTM1,PRKCZ,PARD6A,PARD3,TIAM1
SUV39H1	TLE1	SUV39H1,CBX5,TRIM28,UBC,CTNNB1,LEF1,TLE1
SUV39H1	TLR4	SUV39H1,CBX5,TRIM28,UBC,TRAF6,MYD88,TLR4
SUV39H1	TOP2A	SUV39H1,CBX5,TRIM28,UBC,TOP2A
SUV39H1	TP53BP2	SUV39H1,CBX5,TRIM28,UBC,TP53,TP53BP2
SUV39H1	TPM1	SUV39H1,CBX5,TRIM28,UBC,ACTC1,TPM1
SUV39H1	UGDH	SUV39H1,CBX5,TRIM28,UBC,UGDH
SUV39H1	IFRD2	SUV39H1,CBX5,TRIM28,UBC,USP10,G3BP1,IFRD2
SUV39H1	TMEM109	SUV39H1,CBX5,TRIM28,UBC,TMEM109
SUV39H1	CCDC86	SUV39H1,CBX5,TRIM28,UBC,RPS3,RPL27A,RPL5,MRTO4,NIP7,CCDC86
SUV39H1	CHAC1	SUV39H1,CBX5,TRIM28,UBC,CHAC1
SUV39H1	MBOAT7	SUV39H1,CBX5,TRIM28,UBC,ESR1,SRC,PEMT,MBOAT7
SUV39H1	CHMP6	SUV39H1,CBX5,TRIM28,UBC,VPS36,VPS25,CHMP6
SUV39H1	FBXO11	SUV39H1,CBX5,TRIM28,UBC,SKP2,SKP1,FBXO11
SUV39H1	FOSL1	SUV39H1,CBX5,TRIM28,UBC,JUN,FOSL1
SUV39H1	NRIP1	SUV39H1,CBX5,TRIM28,UBC,ESR1,NCOA1,RARA,NRIP1
SUV39H1	SMC1A	SUV39H1,CBX5,TRIM28,UBC,USP15,WAPAL,SMC3,SMC1A
SUV39H1	CDC45	SUV39H1,CBX5,TRIM28,UBC,MCM7,CDC45
SUV39H1	CASP2	SUV39H1,CBX5,TRIM28,UBC,XIAP,CASP2
SUV39H1	TUBB6	SUV39H1,CBX5,TRIM28,UBC,TUBB6
SUV39H1	MICALL1	SUV39H1,CBX5,TRIM28,UBC,EHD4,EHD1,MICALL1
SUV39H1	AKR7A2	SUV39H1,CBX5,TRIM28,UBC,AKR7A2
SUV39H1	PEX11A	SUV39H1,CBX5,TRIM28,UBC,PEX3,PEX19,PEX11A
SUV39H1	INPP4B	SUV39H1,CBX5,TRIM28,UBC,INPP4B
SUV39H1	IER3	SUV39H1,CBX5,TRIM28,UBC,HSP90AA1,RAF1,MAP2K1,MAPK1,IER3
SUV39H1	CCNB1	SUV39H1,CBX5,TRIM28,UBC,CCNB1
SUV39H1	TIMELESS	SUV39H1,CBX5,TRIM28,UBC,MCM7,MCM5,MCM2,TIMELESS
SUV39H1	MAP7	SUV39H1,CBX5,TRIM28,UBC,DHX9,MAP7
SUV39H1	DNAJA3	SUV39H1,CBX5,TRIM28,UBC,HSPA9,DNAJA3
SUV39H1	PRPF4	SUV39H1,CBX5,TRIM28,UBC,PRPF8,PRPF4
SUV39H1	SYNGR3	SUV39H1,CBX5,TRIM28,UBC,SYNGR3
SUV39H1	VAPB	SUV39H1,CBX5,TRIM28,UBC,VAPB
SUV39H1	ITGB1BP1	SUV39H1,CBX5,TRIM28,UBC,RAP1B,KRIT1,ITGB1BP1
SUV39H1	PIGB	SUV39H1,CBX5,TRIM28,UBC,SEC11A,TMED10,PIGB
SUV39H1	SPAG7	SUV39H1,CBX5,TRIM28,UBC,SPAG7
SUV39H1	CD44	SUV39H1,CBX5,TRIM28,UBC,ESR1,SRC,CD44
SUV39H1	IKBKE	SUV39H1,CBX5,TRIM28,UBC,NFKBIA,IKBKE
SUV39H1	CD58	SUV39H1,CBX5,TRIM28,UBC,PRPF8,PRPF6,CD2BP2,CD2,CD58
SUV39H1	EDEM1	SUV39H1,CBX5,TRIM28,UBC,CANX,EDEM1
SUV39H1	USP6NL	SUV39H1,CBX5,TRIM28,UBC,RHOA,ARHGAP1,CDC42,BAIAP2,EPS8,USP6NL
SUV39H1	KEAP1	SUV39H1,CBX5,TRIM28,UBC,KEAP1
SUV39H1	CDK1	SUV39H1,CBX5,TRIM28,UBC,CCNB1,CDK1
SUV39H1	KLHL21	SUV39H1,CBX5,TRIM28,UBC,KLHL21
SUV39H1	CDC20	SUV39H1,CBX5,TRIM28,UBC,CCNB1,CDC20
SUV39H1	CDC25A	SUV39H1,CBX5,TRIM28,UBC,CUL1,BTRC,CDC25A
SUV39H1	MVP	SUV39H1,CBX5,TRIM28,UBC,LDLR,LRPAP1,LRP1,MVP
SUV39H1	EIF4E	SUV39H1,CBX5,TRIM28,UBC,AKT1,MTOR,EIF4EBP1,EIF4E
SUV39H1	FKBP4	SUV39H1,CBX5,TRIM28,UBC,HSP90AA1,FKBP4
SUV39H1	RBL2	SUV39H1,CBX5,TRIM28,UBC,E2F1,TFDP1,RBL1,E2F4,RBL2
SUV39H1	FKBP1A	SUV39H1,CBX5,TRIM28,UBC,AKT1,MTOR,FKBP1A
SUV39H1	SCN5A	SUV39H1,CBX5,TRIM28,UBC,CALM2,SCN5A
SUV39H1	SCAP	SUV39H1,CBX5,TRIM28,UBC,HMGCR,INSIG1,SCAP
SUV39H1	FOXA3	SUV39H1,CBX5,TRIM28,UBC,CUL1,BTRC,HIVEP1,IRF2BP2,FOXA3
SUV39H1	COQ2	SUV39H1,CBX5,TRIM28,UBC,COQ2
SUV39H1	HNF1A	SUV39H1,CBX5,TRIM28,UBC,CTNNB1,HNF1A
SUV39H1	USP24	SUV39H1,CBX5,TRIM28,UBC,USP24
SUV39H1	LPA	SUV39H1,CBX5,TRIM28,UBC,CANX,LPA
SUV39H1	ACTR2	SUV39H1,CBX5,TRIM28,UBC,ACTR2
SUV39H1	PAPOLA	SUV39H1,CBX5,TRIM28,UBC,POLR2A,GTF2F1,GTF2B,TBP,BRF1,GTF3C3,CPSF2,CPSF3,PAPOLA
SUV39H1	SLIT1	SUV39H1,CBX5,TRIM28,UBC,USP33,ROBO1,SLIT1
SUV39H1	TBP	SUV39H1,CBX5,TRIM28,UBC,POLR2A,GTF2F1,GTF2B,TBP
SUV39H1	PLA2G6	SUV39H1,CBX5,TRIM28,UBC,HSP90AA1,SUGT1,PHLPP1,PLA2G6
SUV39H1	YAP1	SUV39H1,CBX5,TRIM28,UBC,TP73,YAP1
SUV39H1	DYNC2H1	SUV39H1,CBX5,TRIM28,UBC,DYNC2H1
SUV39H1	EWSR1	SUV39H1,CBX5,TRIM28,UBC,EWSR1
SUV39H1	MKI67	SUV39H1,CBX5,TRIM28,UBC,RPS3,RPL27A,RPL5,MRTO4,MKI67IP,MKI67
SUV39H1	KDM5C	SUV39H1,CBX5,TRIM28,UBC,UBE2D2,CNOT4,KDM5C
